ID,story,text,V_pred,A_pred
13665,story69,公孙弘年过五十了，才跟他的老师董仲舒一起应召入朝。,0.44540924,0.17627743
13666,story69,那个时候公孙弘还是个白丁啊。,0.45531347,0.18888511
13667,story69,可是主父衍他以前是王臧，王臧在那个时候年纪轻轻已然是二品的郎中令了。,0.43588534,0.18732072
13668,story69,没想到，,0.4460358,0.25661677
13669,story69,经过十三年的人事沧桑，,0.43928972,0.22886807
13670,story69,主父衍跟公孙弘两个人调换了位置，,0.439198,0.22139022
13671,story69,公孙弘年过六十居然当上了大汉的丞相，可以说一人之下万万人之上啊，只有大将军卫青才能跟他平起平坐，可王藏呢？变成了主父衍，经历了两次生死，,0.42662397,0.22903416
13672,story69,后来经过东方朔相救、卫青的举荐到现在在武帝架前仅仅是个钟大夫，,0.42684886,0.21137068
13673,story69,这个钟大夫只有头衔，没有实权，跟被贬的董老父子董仲舒一样。,0.43102753,0.21140091
13674,story69,没事干呐，,0.44040033,0.22645378
13675,story69,但是，,0.4358097,0.23967996
13676,story69,主父衍改名换姓，,0.42748886,0.24600202
13677,story69,又活了一次的事儿，丞相公孙弘在背地里也听说过。,0.42876986,0.19839825
13678,story69,可是公孙弘察言观色，皇上对这件事是不愿意说穿了的，公孙弘这么圆滑处事，他也就不再多问了，,0.43297204,0.19967157
13679,story69,董仲舒，,0.4357619,0.22351235
13680,story69,被皇上罢免了江都王相国的职位，,0.42348734,0.22043511
13681,story69,董仲舒上哪了，,0.43348,0.23598865
13682,story69,董仲舒就来找公孙弘来了，,0.4561068,0.22944665
13683,story69,因为他知道公孙弘是丞相公孙弘是自己的学生可是公孙弘有他的难处，,0.39112857,0.24830961
13684,story69,因为公孙弘凭着自己处世圆滑当上了丞相，但是心里也不踏实啊！,0.37799773,0.25622413
13685,story69,对于东方朔的嘲笑对于东方朔的讥讽公孙弘不往心里去笑马由他吧我当我的丞相皇上拿自己不当心腹公孙弘也是清清楚楚明明白白的，但是公孙弘也不在乎只要我当丞相我是儒者之尊心满意足了，,0.40759236,0.25611505
13686,story69,可是自己的相位能不能保得住，这可是公孙弘最大的一块心病，,0.3686225,0.2610619
13687,story69,那么谁能抢我公孙弘的丞相呢?,0.38398927,0.23677199
13688,story69,一个就是恩师董仲舒，,0.39446667,0.25228268
13689,story69,如果他老老实实，在江都王那待着，谁也想不起来他，没想到他这一辈贬不要紧，大家伙反而同情他了什么罢黜百家，独尊儒术啊。,0.36534214,0.32051435
13690,story69,如果再往下趟，就成了禁用百家，独处儒术了。公孙弘着急，我的相位保得住保不住，不光是自己，天下儒生都非常关心这件事。,0.34459504,0.2928819
13691,story69,公孙弘心里清清楚楚，,0.42131436,0.28270584
13692,story69,除去恩施董仲舒对自己的这个相位有威胁，另一个就是主父衍，,0.33973107,0.33813864
13693,story69,意味着公孙弘明白，,0.3874305,0.30141285
13694,story69,朝中，皇上最信任的那是东方朔，可是东方朔对于官位来说，根本无所求。还有一个张汤。,0.42372617,0.20921117
13695,story69,张汤他不愿意当丞相，他就愿意执行法律当他的廷尉。,0.37929285,0.24864915
13696,story69,所以主父衍的存在对公孙弘的威胁太大了，,0.28719705,0.42420363
13697,story69,因为公孙弘入朝比较晚，他隐隐约约听人说主父衍实际上就是皇上刚刚继位时候被太皇太后赐死而没死的郎中领王臧。,0.36888185,0.29583725
13698,story69,如果这事是真的，那么皇上很快就会重用主父衍。,0.36107767,0.3211518
13699,story69,我公孙弘可不能不防备呀，,0.3315455,0.36466825
13700,story69,公孙弘一想王藏是齐国人，我也是齐国人我可以利用同乡的关系，我看看主父衍着葫芦里到底卖的是什么药，,0.35337242,0.31136855
13701,story69,公孙弘突然间又想起来，,0.39248964,0.3208886
13702,story69,前几天东方朔在皇上面前说自己一不知疏二有欺师之罪，,0.39649543,0.25887644
13703,story69,公孙弘心里又琢磨，,0.37483838,0.28435546
13704,story69,“这个东方朔了不得，他跟皇上有兄弟之谊，他的话皇上最爱听。说别的也就罢了，为什么东方朔偏偏把董老爷子在长安的事情捅出来呀?,0.35338476,0.2814944
13705,story69,皇上可说了，,0.39814627,0.30450577
13706,story69,‘朕从来没有罢黜百家独尊儒术，可朕也没有说过只用百家不用儒术儒家也是百家中的一家嘛，至于董仲舒能不能用朕还要考察考察。’,0.40293923,0.26016873
13707,story69,“还让我常到恩师那儿看看，看看我的恩师有什么新的见解。,0.45624548,0.18658437
13708,story69,如果我的恩师要有新的见解，皇上要用的话，说不定会破格重用呢。,0.45365182,0.17371376
13709,story69,坏了！,0.3035711,0.46907473
13710,story69,如果有一天皇上真的让董老爷子回到朝廷，我是他的学生啊，我当然得把这个丞相拱手相让。,0.41123506,0.23532163
13711,story69,不然的话，天下人都得骂我是欺师灭祖啊!,0.2742125,0.4722021
13712,story69,天下的儒家全都得骂我呀！”,0.307847,0.4554444
13713,story69,想到这儿，公孙弘叹了一口气，自个儿叫着自个儿的名字，“公孙弘啊，公孙弘，你都快七十了。,0.4286005,0.20899309
13714,story69,能当上大汉的丞相，在儒者里绝对是凤毛麟角，你可一定要保住晚节呀!你一定要在相位上待下去，哪怕有人骂你是素餐失味呢，那也没关系。重要的是，你一定要跟我大汉开国丞相萧何一样，在丞相相位上寿终正寝。,0.4206863,0.2205658
13715,story69,可不是我跟我恩师过不起呀，,0.43786317,0.24832867
13716,story69,这个倔老头子，他一点都不懂得什么叫变通办理，跟东方朔一比整个是个傻子。,0.31058532,0.38697547
13717,story69,他跟汲黯一样，说话那么直，而且比汲黯还要傻，经常冒出傻气来。,0.2981334,0.44116706
13718,story69,要是让董老头子跟皇上在一块，用不了几天，皇上一生气就得把他杀了。,0.24923687,0.48610663
13719,story69,对呀，,0.43140686,0.32531846
13720,story69,我公孙弘并不是不让恩师当丞相，我不是把这相位不让，而是保护我的恩师的声望和生命啊！,0.42573184,0.22183481
13721,story69,我不能让老爷子到皇上面前去惹祸呀！,0.35244808,0.34673524
13722,story69,就是孔夫子在天之灵，,0.4469232,0.25456163
13723,story69,也会说我这个公孙弘是正确的呀！”,0.44260222,0.2440987
13724,story69,想清楚了这一层公孙弘反而觉得一身轻松，“来呀！给我备车。”,0.6069564,0.3408336
13725,story69,家人赶紧把车备好了，公孙丞相上了车就直接奔了主父衍的家，,0.46732098,0.24189034
13726,story69,等到了主父衍的家，,0.47426078,0.22841549
13727,story69,丞相一下车，主父衍的家人往里回禀，主父衍腾腾腾撒腿往外叫跑，披着衣裳没穿鞋就出来了。,0.4486918,0.2329131
13728,story69,公孙弘老奸巨猾，他一看就知道主父衍心里有事。,0.4058601,0.26377952
13729,story69,主父衍确实有心事，,0.41586676,0.24978389
13730,story69,他没有公孙弘思想那么复杂他的心思很简单，就是想往上爬让皇上拿自己当成骨忠之臣信任自己，自己爬上更高的位置，,0.37857756,0.2837548
13731,story69,他琢磨呀，,0.40112382,0.28021234
13732,story69,皇上怎么就不很快的提拔自己呢?,0.41233212,0.24747764
13733,story69,他冥思苦想在前些日子给皇上上了一道奏折，奏折里说了九件事，其中八件事是依法治国的事。,0.44102663,0.1689101
13734,story69,是怎么对付诸侯专权呢，怎么对付豪强富室啊。,0.44454017,0.17654729
13735,story69,那说得很透彻了最后一件也就是第九件说的是如何对匈奴用兵的事，主父衍是掏出心里话，告诉皇上的，因为主父衍跟着卫青到了两军阵前到疆场上去过了，,0.4695897,0.19997929
13736,story69,他告诉皇上，匈奴是惯于野战的，这样对于汉军是没有多大的优势，而且打起仗来会消耗不少钱粮。,0.4328596,0.21587218
13737,story69,所以他希望皇上不要对匈奴太多的用兵，只要把边疆镇守住了也就行了。,0.44685486,0.1816724
13738,story69,没想到皇上把奏折批下来了，一看皇上的批语，主父衍后悔了，“我这奏折根本就不应该上。,0.15288416,0.6470099
13739,story69,皇上想做武帝，想跟秦始皇那样，想一统天下我不让皇上灭匈奴，皇上当然不高兴，哎呀，主父衍，主父衍,0.39457643,0.38956928
13740,story69,没事你上这奏折干嘛呀皇上能待见你吗？”,0.35706857,0.3421552
13741,story69,所以主父衍天天蒙着头在被窝里是冥思苦想，,0.37507138,0.2529495
13742,story69,因为主父衍这么多年养成一个习惯，有心事不说，任何人也不告诉，躺在被窝里就想，在地牢里还想呢，何况现在自己当了中大夫。,0.33784193,0.24038309
13743,story69,有好日子过，有好床，有好被窝了。,0.3711327,0.2328993
13744,story69,他天天把老婆孩子轰出去就蒙头想想自己如何往上爬，想皇上如何对自己信任，,0.38057068,0.25256515
13745,story69,哎，他想，,0.35843825,0.260188
13746,story69,“我应当怎么样争呢?跟谁争呢?,0.37325102,0.28173956
13747,story69,谁对我最好呢?东方朔卫青，,0.38700464,0.27823865
13748,story69,东方朔把我救出来了，但是东方朔这人不跟我争。,0.39897874,0.25198197
13749,story69,这没有对手也不行啊，人活在世上不争哪有前程啊。,0.3209184,0.34245536
13750,story69,主父衍在被窝里琢磨，把所有的大臣全都数遍了，,0.36370718,0.26713213
13751,story69,看起来我得找公孙弘啊！,0.39135408,0.24918975
13752,story69,东方朔是我的救命恩人不跟我争，卫青不跟我争，这个张汤嘛，我已然把他哄得差不多了，而且张汤当了廷尉已然知足了。公孙弘虽然酸不溜唧的有这么大的臭架子，但是我必须得得到他的支持，这样朝中的人，在皇上面前说话管用的人，就全都站在我主父衍这边了。”,0.4172432,0.24160314
13753,story69,他正想着呢家人进来了，大人丞相公孙弘来访，“哎哟，,0.43513188,0.253546
13754,story69,主父衍心说想谁谁就到啊，丞相来到我这干嘛来了？”,0.44308162,0.23103563
13755,story69,赶紧披着衣裳逛着脚丫子连鞋都没穿撒腿往外就跑啊，“哎哟，丞相到此我主父衍不知未曾远迎在丞相面前领罪。”,0.41159433,0.25032172
13756,story69,“主父衍大人，,0.4396874,0.26808044
13757,story69,你怎么不穿鞋光着脚就跑出来了？”“丞相大驾光临主父衍还管什么鞋子不鞋子，丞相请！”,0.41143316,0.27288485
13758,story69,两个人来到客厅分宾主落座，家人沏茶去了，主父衍赶紧回到屋中把鞋穿好了，又回来，坐在了公孙弘的对面。,0.44113308,0.19641188
13759,story69,那态度十分虔诚，,0.4803123,0.27930453
13760,story69,把脖子往前一伸，好像要字字句句地听丞相的教诲，家人把茶献上了。,0.47980076,0.2077042
13761,story69,“丞相，请用茶！”,0.48240986,0.20505343
13762,story69,公孙弘端起茶杯来，抿了一口，把茶杯轻轻的一放。,0.45771077,0.19233288
13763,story69,“主父大人呐，听说您也是齐国人，本相今日前来只想跟你叙叙同乡之谊。大人,0.46147543,0.25852066
13764,story69,你在齐国还有人，有什么亲情在临淄吗？”,0.44837114,0.2042233
13765,story69,“家嘛，,0.4337302,0.24535942
13766,story69,在下十三岁的时候父母双亡上无兄嫂下无弟妹自己独自生活一直到今日。”“哎呀，难得呀难得，难怪大人你品行独特，原来自立很早啊！,0.45887512,0.24520609
13767,story69,一个人独处能到这种地步真是难能可贵！”,0.50609404,0.2608457
13768,story69,“丞相，我可不敢跟您比！,0.3728004,0.38393134
13769,story69,您年过五十入朝为官六十有余终于登上了相位，这才是世所罕见世人难为啊！,0.36846763,0.3615086
13770,story69,我主父衍前几天在朝堂之上言语冒犯丞相，还请丞相见谅。”“哼！”,0.41618267,0.4557535
13771,story69,公孙弘心说：“这主父衍是真能套近乎啊。”,0.5871157,0.44008684
13772,story69,“主父大人，咱们是老乡可别说客气话呀。,0.342111,0.4590322
13773,story69,老夫我年迈多病，依然是风烛残年了。,0.36839664,0.24107888
13774,story69,真是为后继乏人担忧啊！,0.33462888,0.28414154
13775,story69,本相在任的时候，,0.4084993,0.24215688
13776,story69,虽然没什么功德，可是只想离任的时候，跟萧何萧老丞相一样，向皇上推荐个后继人选。,0.3928752,0.22211015
13777,story69,主父大人，你我既是同乡，,0.4513277,0.23648739
13778,story69,所以就想跟你谈谈这件事，要以大人之见，这朝中文武群臣中，哪位我可以向皇上推荐呢?”,0.44665024,0.20670055
13779,story69,主父衍心说：“你推荐我呀！,0.51570475,0.2754299
13780,story69,呵！,0.5538359,0.43402413
13781,story69,没想到这个公孙弘还真有萧曹成街之心。”主父衍说的这消曹成街之心就说的是汉朝开国丞相萧何，在自己老了的时候在汉高祖面前举荐曹参接替自己相位的事情。,0.44874215,0.21015249
13782,story69,主父衍听了，他能不琢磨吗?,0.46066862,0.26574314
13783,story69,“看这意思我应该毛遂自荐呢？,0.43916908,0.21879038
13784,story69,可要一想那我也太傻了，公孙弘和我有什么交情啊？,0.37009144,0.3173962
13785,story69,我得拿话探探他，看这老家伙葫芦里到底装什么药。”,0.35709038,0.32474542
13786,story69,“丞相啊，,0.440189,0.25707164
13787,story69,以下官看，论才能东方朔是第一人选。”“哎呀！”,0.44587094,0.29089484
13788,story69,公孙弘摇了摇头，,0.43595764,0.27884153
13789,story69,“东方朔文武双全才智过人随机应变，确实是天下第一，,0.42174163,0.24695204
13790,story69,他跟你我都是齐国的同乡啊，按说东方朔当丞相是最佳人选，,0.4353639,0.24360658
13791,story69,可是东方朔他生性滑稽，出语荒诞，,0.38051388,0.28015876
13792,story69,他这个人视官位如曹吕，视名利如几瓣。,0.35567692,0.28221297
13793,story69,不是他不够当丞相的材料，是他根本就不想做丞相。”,0.31472644,0.34215376
13794,story69,“老丞相，,0.43862087,0.25262395
13795,story69,那您说廷尉张汤怎么样啊?他年轻有为，执法不阿，是皇上的股肱之臣!”,0.4379272,0.20986085
13796,story69,“不。”,0.4396744,0.2122334
13797,story69,公孙弘摇了摇头，“你要知道张汤这个人功于心计，他对下是武断残暴，对上是阴亏阳奉。,0.30944648,0.3364559
13798,story69,你让他治狱还可以，如果让他治国，恐怕老百姓受不了他治国太控，天下就会失去人心呐。”,0.2763128,0.42668507
13799,story69,“老丞相，那卫青卫大将军他是皇上的小舅子，是大汉的青天薄玉柱，架海紫金梁，您看再说卫将军光明磊落千功谨让，够不够，,0.3705291,0.361351
13800,story69,做个丞相啊！”,0.34192768,0.37649283
13801,story69,“哎呀，,0.38346836,0.35112557
13802,story69,我说主父大人，卫大将军治军有方，领兵作战确实不错，可是将军不可以治天下，高祖以来已成定论了。”,0.40700918,0.23287727
13803,story69,“那老丞相我可就不知道谁可以接替您的位子了。”,0.32902136,0.3627399
13804,story69,“实不相瞒呐，要依本相看来主父大人你就是丞相之才。”“什么？”,0.32509255,0.57656837
13805,story69,主父衍真不敢相信自己的耳朵呀。,0.28480452,0.56574184
13806,story69,“自己眼下只是个中大夫，根本没敢往上想，怎么丞相公孙弘竟然看中我了，说出这样的话来。”,0.29097486,0.5510689
13807,story69,“丞相，您这话可就不对了，丞相言重了，我主父衍又何德何能能蒙丞相如此抬举呀！”,0.22405843,0.6522947
13808,story69,“主父大人你是个雄心勃勃之人，这一点老夫岂能不知啊？,0.42893648,0.27894467
13809,story69,只不过你仕途惨淡，时机不遇，想当初孟子曾经说过天将降大任于斯人也必先苦其心志，劳其筋骨。,0.41190517,0.24673538
13810,story69,你的心智已然被苦过，筋骨也被劳过。现在只等着天降大任了。”,0.35421973,0.3093384
13811,story69,这话呢是公孙弘有心说，,0.5138547,0.30353713
13812,story69,主父衍也是有心听啊，,0.519246,0.29063842
13813,story69,主父衍听了这句话，好像觉得自己是在井中侧沉仰伏了多年的大木桶，一下子就被公孙弘拿绳子给递了起来了。“对呀!,0.6795069,0.5540015
13814,story69,那些死死生生人所经历的苦难之事，原来是上天让我苦我心志劳我筋骨啊！,0.63504916,0.48533928
13815,story69,王臧的路还没有走到尽头，我主父衍得接着走下去呀!对呀!我还要往上爬呀!”,0.6104934,0.38061354
13816,story70,上回书说到丞相公孙弘，,0.4382946,0.23059934
13817,story70,就是想在相位上寿终正寝。,0.45331645,0.18919699
13818,story70,他知道，,0.47514167,0.2113169
13819,story70,两个人，,0.44611034,0.2161484
13820,story70,在看着他的相位，,0.42872348,0.2301506
13821,story70,一个是他的恩师董仲舒，因为他声望太大了，一个就是主父衍，,0.42734316,0.22475654
13822,story70,当然主父衍在想什么，公孙弘并不知道，但是他隐隐约约听说主父衍就是原来的郎中令王臧，如果真是王臧，皇上能不重用他吗?他年纪轻轻的，,0.44928572,0.20392655
13823,story70,所以，他为了保住自己的相位，想利用一下主父衍，也想听听他到底在想什么，他就来到主父衍的家中。,0.44104788,0.17944846
13824,story70,两个人经过一番的谈话，,0.44251153,0.22406499
13825,story70,这个主父衍就觉得公孙弘有的话说的还是对的呀。,0.43435574,0.20116389
13826,story70,“苦其心志，劳其筋骨。,0.43310794,0.23758863
13827,story70,对呀，,0.44203866,0.27095574
13828,story70,王臧的罪还没受到尽头呢，苦尽甜来，王臧就是我主父衍我得急着往上走我得往上爬呀！”,0.38674372,0.32613072
13829,story70,想到这儿，,0.3997092,0.3320456
13830,story70,他两只眼睛看着公孙弘，,0.3689628,0.35777682
13831,story70,公孙弘确实是老奸巨猾呀。,0.26872185,0.5538945
13832,story70,他看出来了，,0.4196708,0.38140452
13833,story70,主父衍的眼睛里发出了求救之光。,0.39273772,0.3798984
13834,story70,公孙弘突然间长叹了一声。,0.44332275,0.27613038
13835,story70,这回主父衍可有点不明白了，,0.41169822,0.312551
13836,story70,“丞相，,0.42151073,0.29231605
13837,story70,难道，,0.42241237,0.30896774
13838,story70,您有什么事心中不痛快吗？”,0.38125584,0.27807933
13839,story70,“我告诉你，主父衍呐，主父大人。,0.4022371,0.25877598
13840,story70,有些事只能跟你说，,0.3734127,0.25885177
13841,story70,那天在朝上，东方朔说我欺师灭祖，皇上也说了。让我看看我恩师到底有什么高明的主意可以帮助他。,0.37423068,0.23579285
13842,story70,治理大汉天下，,0.39120242,0.27306637
13843,story70,如果有的话，还要破格重用我的恩师啊!,0.38755336,0.24498406
13844,story70,实际上，皇上并不知道董老夫子在干什么，东方朔他也不知道啊。”,0.43321157,0.23100846
13845,story70,主父衍心说：“既然他这么说，我就顺着这条道往下走，我到底看看他要干什么。”,0.4558306,0.18755803
13846,story70,“公孙丞相，,0.4305183,0.2519971
13847,story70,我听说董老夫子为了研习格物致智之道三年都没出门，,0.40057316,0.29098505
13848,story70,都没到园中去过一次啊，就是在屋中研究学问。”“哎呀，,0.4357807,0.32165706
13849,story70,你不知道啊，,0.4187821,0.3466683
13850,story70,恩师的住处是我安排的，后边是花园，前边是书房，我还不明白吗?,0.45575666,0.2290527
13851,story70,有一次我去看望他老人家，突然间想方便一下，没想到我到处找厕所就找不到啊。,0.4329432,0.281336
13852,story70,哎哟，后来我才明白，老先生他不要厕所，他把书房后头的大花园的大菜园子就当成了大厕所了。,0.4702567,0.20968723
13853,story70,主父大人，你想想看，他上厕所就行了，他还要亏园子吗?”,0.45621145,0.26519772
13854,story70,听到这，主父衍不由的大笑起来了，公孙弘也笑了。,0.7384257,0.65062153
13855,story70,“我告诉你那老夫子不食人间烟火那都是他的后生们传出来的，谁不吃饭能活着呀，那粮食，那蔬菜还不是我派人给买送去的，我告诉你董老夫子传出这些话来目的就是让皇上重用他。”,0.40878922,0.34628448
13856,story70,“公孙丞相，难道说老先生还有入世之心？”,0.40062234,0.25837794
13857,story70,“是啊，我所担忧的正是这件事。主父大人，你想想，我今年六十有七，已然觉得精力不够用了。董老夫子大我七岁，都七十四了，还是念念不忘，罢黜百家，独尊儒术。,0.3804807,0.24186814
13858,story70,独尊，哼！独尊啊，,0.29818487,0.402458
13859,story70,我为这独尊争了十几年了，,0.35572967,0.31550884
13860,story70,谁对我们独尊过?满朝文武，有几个是皇上重用的儒生?,0.32442772,0.3012709
13861,story70,我呀，我真是担心有那么一天，,0.15636681,0.3993519
13862,story70,连我这个左右逢源，,0.22117186,0.37590268
13863,story70,处事圆滑的人，都被皇上罢黜了，儒家可就没有地位了，何况我们这些七老八十的要永远在台上待着那些年轻的后人还有晋升之路吗？我们在挡道啊！”,0.15683915,0.47555536
13864,story70,说到这儿，他看了主父衍一眼。主父衍觉得，丞相把话送过来了，机会可就到了。,0.46902826,0.25310528
13865,story70,但是他觉得公孙弘还有话要说就装作不知道问了一声，,0.4330812,0.2815189
13866,story70,“丞相，不知道您跟小官我说这些话是什么意思?”,0.41922012,0.29539347
13867,story70,“哎呦，谁让咱们是老乡呢?老乡见老乡，两眼泪汪汪啊。这人啊，心里有什么想法，总想找个知心人说说。,0.269296,0.47887564
13868,story70,主父大人，你知道吗？董老夫子实际上是个官瘾特别大的人，,0.4002957,0.27011856
13869,story70,什么三年不亏园子他整天都做着当丞相的梦啊，整天都看着丞相的位子，,0.33074552,0.37768313
13870,story70,园子是不值得他一看的，,0.31727895,0.40762472
13871,story70,话说回来，我也是舍不得这个相位啊。我是怕这个倔老头子出来，再嚷嚷什么罢黜百家呀，独尊儒术啊。你想，那大臣们更得恨他，皇上也不会听他的。,0.24011269,0.53617275
13872,story70,老爷子得会招点杀身之祸呀！”,0.19071525,0.62225056
13873,story70,“丞相啊，有这么严重吗?”“轻声些，主父大人，别人不明白，难道你还不知道吗?,0.36662257,0.3530902
13874,story70,自从高祖用了萧何做丞相，,0.36555916,0.301115
13875,story70,哪一个丞相不是战战兢兢的，,0.36082023,0.32426608
13876,story70,尤其是当今皇上手下的丞相啊，哪个丞相有好结果？,0.35117638,0.29082423
13877,story70,窦婴从来不争权夺势，而且是三朝元老，是太皇太后的亲侄子，,0.38381982,0.30295134
13878,story70,结果怎么样啊，还不是惨死在狱中吗？,0.30599526,0.36502492
13879,story70,接下来的就是田鼢呐，他是皇太后的弟弟，还是皇上的舅舅呢。,0.41567215,0.25188637
13880,story70,不也是活活地被惊吓而死吗，你再想想许昌，庄清翟带了几天丞相没有一个寿终不终正寝的，,0.2701177,0.41326442
13881,story70,我那位老师啊，犟眼子，,0.3115983,0.39523163
13882,story70,他只听人说过吃了辣鼻气又香还又脆，其实他哪知道吃了辣鼻气流完眼泪还得流鼻涕呀！”,0.25138888,0.5023484
13883,story70,说到这儿公孙弘自个儿也乐了，主父衍聪明借这机会马上就说：“丞相大人我可是个能吃辣的人这辈子还没吃过这辣脾气呢！”,0.70092887,0.54628074
13884,story70,“你想吃，当然没问题。,0.6253783,0.36790368
13885,story70,可是你知道啊！,0.45306677,0.41613874
13886,story70,伴君如伴虹，,0.48060784,0.3209272
13887,story70,董老夫子他不知道啊！,0.3896295,0.40768847
13888,story70,他要是当了丞相惹皇上生了气出了点事儿，我这个当学生的，,0.33150488,0.37554148
13889,story70,不但对世人无法交代，还会让后世的儒生骂我公孙弘一钱不值。”,0.2601688,0.5084065
13890,story70,“丞相啊，难得您一片好心我主父衍不才，也曾想为君效力这一生。,0.43359357,0.2523715
13891,story70,听您这么一说我清醒了不少，何苦来呢？可是以丞相之见，,0.42539647,0.28114504
13892,story70,应该怎么办呢？”,0.4180035,0.28725684
13893,story70,公孙弘摇了摇头看了看主父衍，“主父大人，,0.41720483,0.27713445
13894,story70,你还是应该按照你当初的想法，为大汉天下轰轰烈烈的去干吧。你不能跟我的恩师董老夫子一样，你是个绝顶聪明的人，在见风使舵这一点上比我强得多呀。,0.404597,0.21232504
13895,story70,再说你学的纵横之术，皇上也是喜欢，皇上最看重了。,0.39756307,0.2181722
13896,story70,如果你能像我这样也能跟着皇上的旨意转，将来这丞相之职，恐怕是非你莫属。”,0.36613008,0.24163137
13897,story70,“丞相，您这是抬举我吧!”,0.43320626,0.24759945
13898,story70,“主父大人，我活了六十年了啊，难道还会看错了人?只要你能跟我在一起，我一定在皇上面前保举你，让你实现你的青云之志!”,0.5374879,0.27395415
13899,story70,主父衍要的就是这句话呀！,0.47542307,0.28359482
13900,story70,没想到公孙弘给说出来了，到了这个份儿上主父衍可不再兜圈子了，“丞相咱们明人不说暗话，您说吧，让我干什么您就直言！”,0.44009396,0.34036195
13901,story70,“这就叫无功不受禄，,0.41338742,0.37394908
13902,story70,你公孙弘这么抬举我，我当然要为你服务啊!”,0.42496753,0.3601096
13903,story70,公孙弘点了点头，“主父大人，,0.45384747,0.24696235
13904,story70,我们那位董老先生这些天一直研习阴阳五行的学术，整天在揣摩天意，想把天意跟皇上的旨意一同请来，,0.45291305,0.22168495
13905,story70,我觉得老师这么做呢，可能皇上会喜欢，,0.44579995,0.22412318
13906,story70,可是，,0.4301132,0.2552804
13907,story70,也可能会惹来杀身之祸呀！,0.37303108,0.2739387
13908,story70,我身在相位又是他的学生，不好多说，也劝不了他。想请你有时间到老先生那去看看，找个机会劝劝他，别再那么五迷三道的了。人老了，教书授徒为乐就行了，还在这世事之中，掺和什么呀，争什么呀，哪天咽气还不知道呢。”,0.375671,0.30380106
13909,story70,主父衍把两手一摊，“丞相，这个忙我可帮不了。我一不是董老先生的故旧，二不是他的弟子，他怎么能听我的呢?”,0.30358753,0.3727381
13910,story70,公孙弘由打怀中掏出一张卷书往前一递,0.4420256,0.21945441
13911,story70,“主父大人，,0.48763663,0.20935637
13912,story70,你看，我这儿有封推荐信，,0.47733212,0.2057202
13913,story70,说你是当今的俊杰，上知天文，下懂地理。凭这封信，你要去看望我的恩师董老先生，肯定会待你为上宾的。,0.47099525,0.19315419
13914,story70,只要你能让他知难而退，,0.5411843,0.24632217
13915,story70,那你的好运也就不远了！”,0.5851845,0.27261204
13916,story70,主父衍明白了，马上就说，“那好，丞相，我明白了，我主父衍恭敬不如从命，我就到董老先生那儿试试，如果能达到你的目的，丞相，咱们可不许食言呢。”,0.5624485,0.35375315
13917,story70,公孙弘笑了，“有道是君子一言，驷马难追，来吧，咱们也做做小孩子的游戏，按照齐国人的方式拉个钩吧！”,0.65548205,0.39887685
13918,story70,说着他伸出了一个小指头，主父衍伸出小手指头两个人手指勾在一起一块儿说拉钩，双轨一百年不后悔，“哈哈哈哈。”主父衍乐了，“哎呀，哈哈哈哈。”公孙弘也乐了。,0.90124345,0.7147644
13919,story70,公孙弘告辞走了，主父衍就按照公孙弘的意思一次，两次，三次，四次去拜访董老夫子，,0.4929343,0.23866253
13920,story70,每次跟董老夫子一聊就是一两个时辰。,0.49129346,0.20609097
13921,story70,这一天，主父衍又来看望董老夫子这是第五次了，,0.47351906,0.21781023
13922,story70,来到董老夫子的书房，一看老夫子没在屋。,0.42807037,0.24102846
13923,story70,主父衍心说：“可能又上厕所方便了。”所以就坐在书房里等着，,0.45558688,0.22548707
13924,story70,可是等了半天，一点动静都没有。,0.41269648,0.23450781
13925,story70,主父衍坐着就想，前几天跟董老夫子交谈，每次都谈到深夜。,0.43143716,0.21196915
13926,story70,董老夫子的学问确实太大了，,0.47036684,0.27736259
13927,story70,上到天罡星宿，下到山川地里古道三皇武帝，今到诸子百家，是无一不通无一不晓尤其是谈到金木水火土，五行和阴阳的学说那董仲舒，蔡清的脸色马上能发出幽幽的光来，,0.505883,0.27969
13928,story70,主父衍知道，,0.51511675,0.2521123
13929,story70,董老父子岂止是个大儒家呀！,0.4904498,0.24844152
13930,story70,简直比周冶还要周冶的阴阳家，你看，,0.4588433,0.2794409
13931,story70,什么金克木啊，土克水啊，,0.44324002,0.2772203
13932,story70,木克土啊，水克火火克金这五行相克，火生土、土生金、金生水、水生木、木生火这五行相生，,0.45705208,0.2543412
13933,story70,他说的那么有道理，在董仲舒嘴里就跟小孩闹着玩一样，,0.505402,0.3344688
13934,story70,而且他能把朝中的大臣还有皇上按五行之说排队，还可以把人的五脏六腑跟阴阳五行扯到一块，,0.4739075,0.31285605
13935,story70,甚至说人的眼耳鼻舌身也是五行的化身，,0.5030131,0.33369505
13936,story70,哎呀，,0.48771897,0.3499442
13937,story70,等到第三次来，,0.45169944,0.25491226
13938,story70,董老夫子的谈话，主父衍更觉得奇怪了。,0.39840195,0.2683857
13939,story70,这个老夫子用阴阳五行来推断春秋中的灾疫，比如说吧，,0.4307261,0.26672226
13940,story70,鲁国什么地方，在哪年发生了火灾，他能把原因分析出来。,0.45094126,0.18936652
13941,story70,这些原因不是什么人纵火，而是变成了天火，是国军行为不好，引起上天的震怒。,0.3946716,0.2768184
