ID,story,text,V_pred,A_pred
7775,story28,walls which no ancient army was ever able to take by storm.,0.46899554,0.22329617
7776,story28,"It is not strange, then, that they were included among the Seven Wonders of the World,",0.49480644,0.24193457
7777,story28,"or that the Babylonian soldier stood confidently upon their summit, and jeering at the Persian army encamped below, shouted:",0.5538168,0.3994206
7778,story29,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.,0.4189423,0.24438348
7779,story29,Chapter two. The Assassination: Part one.,0.4175722,0.24735478
7780,story29,"This chapter describes President Kennedy's trip to Dallas, from its origin through its tragic conclusion.",0.4083069,0.19985278
7781,story29,"The narrative of these events is based largely on the recollections of the participants,",0.4289054,0.21625465
7782,story29,although in many instances documentary or other evidence has also been used by the Commission.,0.42606145,0.18949668
7783,story29,"Beginning with the advance plans and Secret Service preparations for the trip,",0.43504313,0.21550083
7784,story29,"this chapter reviews the motorcade through Dallas, the fleeting moments of the assassination,",0.3680188,0.26257625
7785,story29,"the activities at Parkland Memorial Hospital, and the return of the Presidential party to Washington.",0.40072212,0.21656981
7786,story29,"An evaluation of the procedures employed to safeguard the President, with recommendations for improving these procedures, appears in Chapter eight of the report.",0.45071673,0.19288361
7787,story29,Planning the Texas Trip,0.45953754,0.22613266
7788,story29,President Kennedy's visit to Texas in November nineteen sixty-three had been under consideration for almost a year before it occurred.,0.4634494,0.16695607
7789,story29,He had made only a few brief visits to the State since the nineteen sixty Presidential campaign and in nineteen sixty-two he began to consider a formal visit.,0.46413,0.15443613
7790,story29,"During nineteen sixty-three, the reasons for making the trip became more persuasive.",0.48539948,0.16382664
7791,story29,"As a political leader, the President wished to resolve the factional controversy within the Democratic Party in Texas before the election of nineteen sixty-four.",0.4660288,0.18363142
7792,story29,The party itself saw an opportunity to raise funds by having the President speak at a political dinner eventually planned for Austin.,0.46247905,0.1848834
7793,story29,"As Chief of State, the President always welcomed the opportunity to learn, firsthand, about the problems which concerned the American people.",0.58620346,0.34032154
7794,story29,"Moreover, he looked forward to the public appearances which he personally enjoyed. The basic decision on the November trip to Texas was made at a meeting of President Kennedy,",0.46690783,0.21503553
7795,story29,"Vice President Johnson, and Governor Connally on June fifth, nineteen sixty-three, at the Cortez Hotel in El Paso, Texas.",0.45951816,0.19301511
7796,story29,"The President had spoken earlier that day at the Air Force Academy in Colorado Springs, Colorado.",0.48535016,0.18788642
7797,story29,and had stopped in El Paso to discuss the proposed visit and other matters with the Vice President and the Governor.,0.46279433,0.1630832
7798,story29,The three agreed that the President would come to Texas in late November nineteen sixty-three.,0.48186934,0.18911536
7799,story29,"The original plan called for the President to spend only one day in the State, making whirlwind visits to Dallas, Fort Worth, San Antonio, and Houston.",0.4629067,0.18761867
7800,story29,"In September, the White House decided to permit further visits by the President and extended the trip to run from the afternoon of November twenty-one",0.49287567,0.2362159
7801,story29,"through the evening of Friday, November twenty-two.",0.4695134,0.20203274
7802,story29,"When Governor Connally called at the White House on October four to discuss the details of the visit,",0.46554744,0.18723595
7803,story29,it was agreed that the planning of events in Texas would be left largely to the Governor.,0.46781105,0.16748437
7804,story29,"At the White House, Kenneth O'Donnell, special assistant to the President, acted as coordinator for the trip.",0.46456978,0.1577928
7805,story29,"Everyone agreed that, if there was sufficient time, a motorcade through downtown Dallas would be the best way for the people to see their President.",0.4808342,0.17412956
7806,story29,"When the trip was planned for only one day, Governor Connally had opposed the motorcade because there was not enough time. The Governor stated, however, that, quote,",0.48015502,0.21350533
7807,story29,"once we got San Antonio moved from Friday to Thursday afternoon, where that was his initial stop in Texas,",0.50011146,0.20523465
7808,story29,"then we had the time, and I withdrew my objections to a motorcade. End quote.",0.49639684,0.18693115
7809,story29,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.49849382,0.19486742
7810,story29,particularly in large cities where the purpose was to let the President be seen by as many people as possible.,0.48341408,0.18013969
7811,story29,"In his experience, quote, it would be automatic, end quote, for the Secret Service to arrange a route which would, within the time allotted,",0.46810526,0.19755146
7812,story29,"bring the President, quote, through an area which exposes him to the greatest number of people, end quote.",0.4733459,0.17841208
7813,story29,Advance Preparations for the Dallas Trip,0.46643138,0.23039824
7814,story29,Advance preparations for President Kennedy's visit to Dallas were primarily the responsibility of two Secret Service agents:,0.4446104,0.20475625
7815,story29,"Special Agent Winston G. Lawson, a member of the White House detail who acted as the advance agent, and Forrest V. Sorrels,",0.45396802,0.21327229
7816,story29,special agent in charge of the Dallas office. Both agents were advised of the trip on November four.,0.45687556,0.1650219
7817,story29,"Lawson received a tentative schedule of the Texas trip on November eight from Roy H. Kellerman, assistant special agent in charge of the White House detail,",0.4670049,0.2046601
7818,story29,who was the Secret Service official responsible for the entire Texas journey.,0.44910848,0.17226425
7819,story29,"As advance agent working closely with Sorrels, Lawson had responsibility for arranging the timetable for the President's visit to Dallas",0.4624956,0.21235082
7820,story29,"and coordinating local activities with the White House staff, the organizations directly concerned with the visit, and local law enforcement officials.",0.4474043,0.196654
7821,story29,"Lawson's most important responsibilities were to take preventive action against anyone in Dallas considered a threat to the President,",0.42732227,0.22551666
7822,story29,"to select the luncheon site and motorcade route, and to plan security measures for the luncheon and the motorcade.",0.42993152,0.18981797
7823,story29,Preventive Intelligence Activities. The Protective Research Section (PRS) of the Secret Service,0.43489662,0.19821
7824,story29,maintains records of people who have threatened the President or so conducted themselves as to be deemed a potential danger to him.,0.43844575,0.17392243
7825,story29,"On November eight, nineteen sixty-three,",0.44213036,0.20701763
7826,story29,"after undertaking the responsibility for advance preparations for the visit to Dallas, Agent Lawson went to the PRS offices in Washington.",0.45504752,0.15933858
7827,story29,A check of the geographic indexes there revealed no listing for any individual deemed to be a potential danger to the President,0.44861543,0.20064579
7828,story29,in the territory of the Secret Service regional office which includes Dallas and Fort Worth.,0.44207284,0.17856741
7829,story29,"To supplement the PRS files, the Secret Service depends largely on local police departments and local offices of other Federal agencies",0.44699678,0.2041329
7830,story29,which advise it of potential threats immediately before the visit of the President to their community.,0.44948098,0.17247805
7831,story29,Upon his arrival in Dallas on November twelve,0.45953283,0.22007468
7832,story29,Lawson conferred with the local police and the local office of the Federal Bureau of Investigation about potential dangers to the President.,0.43604338,0.17594188
7833,story29,"Although there was no mention in PRS files of the demonstration in Dallas against Ambassador Adlai Stevenson on October twenty-fourth,",0.4616528,0.22155136
7834,story29,"nineteen sixty-three, Lawson inquired about the incident and obtained through the local police photographs of some of the persons involved.",0.44213203,0.18098001
7835,story29,"On November twenty-two a Secret Service agent stood at the entrance to the Trade Mart, where the President was scheduled to speak, with copies of these photographs.",0.44272006,0.19814268
7836,story29,Dallas detectives in the lobby of the Trade Mart and in the luncheon area also had copies of these photographs.,0.44530663,0.18643372
7837,story29,A number of people who resembled some of those in the photographs were placed under surveillance at the Trade Mart.,0.4300458,0.20215084
7838,story29,The FBI office in Dallas gave the local Secret Service representatives the name of a possibly dangerous individual in the Dallas area who was investigated.,0.4478804,0.18816641
7839,story29,"It also advised the Secret Service of the circulation on November twenty-one of a handbill sharply critical of President Kennedy,",0.42421058,0.22479002
7840,story29,discussed in chapter six of this report.,0.4499726,0.20319527
7841,story29,"Shortly before, the Dallas police had reported to the Secret Service that the handbill had appeared on the streets of Dallas.",0.45647448,0.1877351
7842,story29,Neither the Dallas police nor the FBI had yet learned the source of the handbill.,0.44515464,0.17819387
7843,story29,"No one else was identified to the Secret Service through local inquiry as potentially dangerous,",0.45224133,0.20702563
7844,story29,"nor did PRS develop any additional information between November twelve, when Lawson left Washington, and November twenty-two.",0.4411229,0.18630406
7845,story29,"The adequacy of the intelligence system maintained by the Secret Service at the time of the assassination,",0.41576236,0.21517427
7846,story29,"including a detailed description of the available data on Lee Harvey Oswald and the reasons why his name had not been furnished to the Secret Service,",0.440306,0.20245507
7847,story29,is discussed in chapter eight.,0.44184536,0.19037983
7848,story29,An important purpose of the President's visit to Dallas was to speak at a luncheon given by business and civic leaders.,0.4625699,0.170671
7849,story29,The White House staff informed the Secret Service,0.4716791,0.17913371
7850,story29,that the President would arrive and depart from Dallas' Love Field; that a motorcade through the downtown area of Dallas to the luncheon site should be arranged;,0.45851088,0.18125305
7851,story29,and that following the luncheon the President would return to the airport by the most direct route.,0.46448055,0.16188993
7852,story29,"Accordingly, it was important to determine the luncheon site as quickly as possible, so that security could be established at the site and the motorcade route selected.",0.4504053,0.16460925
7853,story29,"On November four, Gerald A. Behn, agent in charge of the White House detail, asked Sorrels to examine three potential sites for the luncheon.",0.44922945,0.15919515
7854,story29,"One building, Market Hall, was unavailable for November twenty-two.",0.46742946,0.1647932
7855,story29,"The second, the Women's Building at the State Fair Grounds,",0.4705327,0.18726088
7856,story29,"was a one-story building with few entrances and easy to make secure, but it lacked necessary food-handling facilities",0.46777463,0.1886273
7857,story29,"and had certain unattractive features, including a low ceiling with exposed conduits and beams.",0.45785207,0.17930052
7858,story29,"The third possibility, the Trade Mart, a handsome new building with all the necessary facilities, presented security problems. It had numerous entrances,",0.44653973,0.21793811
7859,story29,"several tiers of balconies surrounding the central court where the luncheon would be held, and several catwalks crossing the court at each level.",0.44591707,0.21009627
7860,story29,"On November four, Sorrels told Behn he believed security difficulties at the Trade Mart could be overcome by special precautions.",0.4827908,0.1663377
7861,story29,Lawson also evaluated the security hazards at the Trade Mart on November thirteen.,0.46825966,0.18338187
7862,story29,Kenneth O'Donnell made the final decision to hold the luncheon at the Trade Mart; Behn so notified Lawson on November fourteen.,0.46097168,0.17524162
7863,story29,"Once the Trade Mart had been selected, Sorrels and Lawson worked out detailed arrangements for security at the building.",0.4524616,0.16785294
7864,story29,"In addition to the preventive measures already mentioned, they provided for controlling access to the building, closing off and policing areas around it,",0.46606028,0.22491558
7865,story29,securing the roof and insuring the presence of numerous police officers inside and around the building.,0.46192074,0.20550893
7866,story29,"Ultimately more than two hundred law enforcement officers, mainly Dallas police but including eight Secret Service agents,",0.45962402,0.22651094
7867,story29,were deployed in and around the Trade Mart.,0.44324797,0.1913707
7868,story29,The Motorcade Route.,0.44026563,0.20636499
7869,story29,"On November eight, when Lawson was briefed on the itinerary for the trip to Dallas,",0.4669491,0.1972094
7870,story29,he was told that forty-five minutes had been allotted for a motorcade procession from Love Field to the luncheon site.,0.45498037,0.17349224
7871,story29,"Lawson was not specifically instructed to select the parade route, but he understood that this was one of his functions.",0.46764973,0.14522281
7872,story29,"Even before the Trade Mart had been definitely selected, Lawson and Sorrels began to consider the best motorcade route from Love Field to the Trade Mart.",0.45475692,0.15247943
7873,story29,"On November fourteen, Lawson and Sorrels attended a meeting at Love Field",0.4758604,0.18815711
7874,story29,and on their return to Dallas drove over the route which Sorrels believed best suited for the proposed motorcade.,0.4505995,0.16091996
7875,story29,"This route, eventually selected for the motorcade from the airport to the Trade Mart, measured ten miles and could be driven easily within the allotted forty-five minutes.",0.46937498,0.15821916
7876,story29,"From Love Field the route passed through a portion of suburban Dallas,",0.4616154,0.19346616
7877,story29,through the downtown area along Main Street and then to the Trade Mart via Stemmons Freeway.,0.4561398,0.18620831
7878,story29,"For the President's return to Love Field following the luncheon, the agents selected the most direct route, which was approximately four miles.",0.47307482,0.1648484
7879,story29,"After the selection of the Trade Mart as the luncheon site,",0.46905574,0.17924763
7880,story29,"Lawson and Sorrels met with Dallas Chief of Police Jesse E. Curry, Assistant Chief Charles Batchelor,",0.46282864,0.2133206
7881,story29,"Deputy Chief N. T. Fisher, and several other command officers to discuss details of the motorcade and possible routes.",0.45227215,0.1641328
7882,story29,The route was further reviewed by Lawson and Sorrels with Assistant Chief Batchelor and members of the local host committee on November fifteen.,0.47281224,0.17217413
7883,story29,The police officials agreed that the route recommended by Sorrels was the proper one and did not express a belief that any other route might be better.,0.4815458,0.1691122
7884,story29,"On November eighteen,",0.48165292,0.19917782
7885,story29,"Sorrels and Lawson drove over the selected route with Batchelor and other police officers, verifying that it could be traversed within forty-five minutes.",0.4678109,0.1647087
7886,story29,Representatives of the local host committee and the White House staff were advised by the Secret Service of the actual route on the afternoon of November eighteen.,0.46406212,0.17067924
7887,story29,The route impressed the agents as a natural and desirable one.,0.5224528,0.20539144
7888,story29,"Sorrels, who had participated in Presidential protection assignments in Dallas since a visit by President Franklin D. Roosevelt",0.48846677,0.22160597
7889,story29,"in nineteen thirty-six, as testified that the traditional parade route in Dallas was along Main Street, since the tall buildings along the street",0.50446093,0.21511959
7890,story29,gave more people an opportunity to participate.,0.49077645,0.1929917
7891,story29,"The route chosen from the airport to Main Street was the normal one, except where Harwood Street was selected as the means of access to Main Street",0.4827559,0.1908144
7892,story29,"in preference to a short stretch of the Central Expressway, which presented a minor safety hazard",0.47736788,0.18313518
7893,story29,and could not accommodate spectators as conveniently as Harwood Street.,0.47051632,0.1754919
7894,story29,"According to Lawson, the chosen route seemed to be the best.",0.49733004,0.16892543
7895,story29,"It afforded us wide streets most of the way, because of the buses that were in the motorcade.",0.47649452,0.16744652
7896,story29,It afforded us a chance to have alternative routes if something happened on the motorcade route. It was the type of suburban area a good part of the way,0.47688964,0.21078035
7897,story29,"where the crowds would be able to be controlled for a great distance, and we figured that the largest crowds would be downtown, which they were,",0.48171848,0.20483981
7898,story29,and that the wide streets that we would use downtown would be of sufficient width to keep the public out of our way.,0.48040587,0.1890838
7899,story29,"Elm Street, parallel to Main Street and one block north,",0.4933547,0.20065233
7900,story29,was not used for the main portion of the downtown part of the motorcade because Main Street offered better vantage points for spectators.,0.47792372,0.16389659
7901,story29,"To reach the Trade Mart from Main Street the agents decided to use the Stemmons Freeway (Route Number seventy-seven), the most direct route.",0.48028082,0.15854445
7902,story29,The only practical way for westbound traffic on Main Street,0.47591612,0.19606258
7903,story29,"to reach the northbound lanes of the Stemmons Freeway is via Elm Street, which Route Number seventy-seven traffic is instructed to follow in this part of the city.",0.47167173,0.16149917
7904,story29,"Elm Street was to be reached from Main by turning right at Houston,",0.46909246,0.18845272
7905,story29,going one block north and then turning left onto Elm.,0.4645959,0.17436133
7906,story29,"On this last portion of the journey, only five minutes from the Trade Mart,",0.46884015,0.19188498
7907,story29,the President's motorcade would pass the Texas School Book Depository Building on the northwest corner of Houston and Elm Streets.,0.45821726,0.17470913
7908,story29,"The building overlooks Dealey Plaza, an attractively landscaped triangle of three acres.",0.46673638,0.15387088
7909,story29,"From Houston Street, which forms the base of the triangle, three streets -- Commerce, Main, and Elm --",0.45139328,0.1785458
7910,story29,"trisect the plaza, converging at the apex of the triangle to form a triple underpass beneath a multiple railroad bridge",0.43614152,0.19388711
7911,story29,almost five hundred feet from Houston Street.,0.45250246,0.17656939
7912,story29,"Elm Street, the northernmost of the three, after intersecting Houston curves in a southwesterly arc",0.46220985,0.19679819
7913,story29,"through the underpass and leads into an access road,",0.44491428,0.18381663
7914,story29,which branches off to the right and is used by traffic going to the Stemmons Freeway and the Dallas-Fort Worth Turnpike.,0.4472771,0.16816667
7915,story29,The Elm Street approach to the Stemmons Freeway is necessary,0.45425376,0.18880384
7916,story29,in order to avoid the traffic hazards which would otherwise exist if right turns were permitted from both Main and Elm into the freeway.,0.4687895,0.16805318
7917,story29,"To create this traffic pattern, a concrete barrier between Main and Elm Streets presents an obstacle to a right turn",0.45161408,0.18894848
7918,story29,from Main across Elm to the access road to Stemmons Freeway and the Dallas-Fort Worth Turnpike.,0.4543009,0.17755803
7919,story29,This concrete barrier extends far enough beyond the access road to make it impracticable for vehicles to turn right from Main directly to the access road.,0.46209687,0.17222004
7920,story29,A sign located on this barrier instructs Main Street traffic not to make any turns.,0.45419756,0.17925525
7921,story29,"In conformity with these arrangements, traffic proceeding west on Main is directed to turn right at Houston",0.4702244,0.20279685
7922,story29,"in order to reach the Dallas-Fort Worth Turnpike, which has the same access road from Elm Street as does the Stemmons Freeway.",0.45064467,0.18336697
7923,story29,The planning for the motorcade also included advance preparations for security arrangements along the route.,0.4510311,0.1971227
7924,story29,Sorrels and Lawson reviewed the route in cooperation with Assistant Chief Bachelor and other Dallas police officials who took notes on the requirements,0.4566728,0.19364947
7925,story29,"for controlling the crowds and traffic, watching the overpasses, and providing motorcycle escort.",0.45336425,0.1893641
7926,story29,"To control traffic, arrangements were made for the deployment of foot patrolmen and motorcycle police at various positions along the route.",0.4521333,0.181637
7927,story29,Police were assigned to each overpass on the route and instructed to keep them clear of unauthorized persons.,0.4611496,0.1752282
7928,story29,No arrangements were made for police or building custodians,0.4555268,0.19670321
7929,story29,to inspect buildings along the motorcade route since the Secret Service did not normally request or make such a check.,0.45951954,0.1659304
7930,story29,"Under standard procedures, the responsibility for watching the windows of buildings was shared by local police stationed along the route",0.46888113,0.19734244
7931,story29,and Secret Service agents riding in the motorcade.,0.46687877,0.17765765
7932,story29,"As the date for the President's visit approached,",0.46044663,0.18836457
7933,story29,the two Dallas newspapers carried several reports of his motorcade route.,0.45340097,0.16458507
7934,story29,"The selection of the Trade Mart as the possible site for the luncheon first appeared in the Dallas Times-Herald on November fifteen, nineteen sixty-three.",0.4633214,0.18327592
7935,story29,"The following day, the newspaper reported that the Presidential party",0.46252212,0.19690917
7936,story29,"quote, apparently will loop through the downtown area, probably on Main Street, en route from Dallas Love Field, end quote.",0.4713523,0.22169343
7937,story29,"on its way to the Trade Mart. On November nineteen, the Times-Herald afternoon paper detailed the precise route:",0.46146497,0.17291363
7938,story29,"From the airport, the President's party will proceed to Mockingbird Lane to Lemmon and then to Turtle Creek, turning south to Cedar Springs.",0.4556648,0.19163819
7939,story29,The motorcade will then pass through downtown on Harwood,0.46152377,0.22138089
7940,story29,"and then west on Main, turning back to Elm at Houston and then out Stemmons Freeway to the Trade Mart.",0.45344946,0.19624119
7941,story29,"Also on November nineteen, the Morning News reported that the President's motorcade would travel from Love Field along specified streets, then",0.4560176,0.21755508
7942,story29,"Harwood to Main, Main to Houston, Houston to Elm, Elm under the Triple Underpass to Stemmons Freeway, and on to the Trade Mart.",0.46400782,0.19158249
7943,story29,"On November twenty a front page story reported that the streets on which the Presidential motorcade would travel included ""Main and Stemmons Freeway.""",0.47372252,0.1836281
7944,story29,"On the morning of the President's arrival,",0.47362408,0.22297402
7945,story29,"the Morning News noted that the motorcade would travel through downtown Dallas onto the Stemmons Freeway, and reported that, quote, the motorcade will move slowly",0.45000196,0.23058678
7946,story29,so that crowds can get a good view of President Kennedy and his wife.,0.4602042,0.20770779
7947,story29,Dallas Before the Visit,0.4555564,0.2417721
7948,story29,The President's intention to pay a visit to Texas in the fall of nineteen sixty-three aroused interest throughout the State.,0.47977397,0.18204203
7949,story29,"The two Dallas newspapers provided their readers with a steady stream of information and speculation about the trip,",0.47125602,0.1914094
7950,story29,"beginning on September thirteen, when the Times-Herald announced in a front page article that President Kennedy was planning a brief one-day tour of four Texas cities",0.473501,0.2119247
7951,story29,"Dallas, Fort Worth, San Antonio, and Houston",0.46293488,0.22192664
7952,story29,"Both Dallas papers cited White House sources on September twenty-six as confirming the President's intention to visit Texas on November twenty-one and twenty-two,",0.46010455,0.2093851
7953,story29,with Dallas scheduled as one of the stops.,0.46342087,0.19241762
7954,story29,"Articles, editorials, and letters to the editor in the Dallas Morning News and the Dallas Times-Herald after September thirteen",0.46402752,0.2108409
7955,story29,reflected the feeling in the community toward the forthcoming Presidential visit.,0.43397632,0.1780454
7956,story29,"Although there were critical editorials and letters to the editors, the news stories reflected the desire of Dallas officials to welcome the President with dignity and courtesy.",0.4633842,0.19195852
7957,story29,An editorial in the Times-Herald of September seventeen,0.4664248,0.22347406
7958,story29,"called on the people of Dallas to be ""congenial hosts"" even though ""Dallas didn't vote for Mr. Kennedy in nineteen sixty,",0.4501502,0.24717872
7959,story29,may not endorse him in 'sixty-four.,0.41589004,0.21277688
7960,story29,On October three the Dallas Morning News quoted U.S. Representative Joe Pool's hope,0.45695603,0.21484873
7961,story29,"that President Kennedy would receive a ""good welcome"" and would not face demonstrations like those encountered",0.47511846,0.22501498
7962,story29,by Vice President Johnson during the nineteen sixty campaign.,0.46163967,0.20322457
7963,story29,"Increased concern about the President's visit was aroused by the incident involving the U.S. Ambassador to the United Nations, Adlai E. Stevenson.",0.38307357,0.2621717
7964,story29,"On the evening of October twenty-four, nineteen sixty-three, after addressing a meeting in Dallas,",0.38728854,0.3049673
7965,story29,"Stevenson was jeered, jostled, and spat upon by hostile demonstrators outside the Dallas Memorial Auditorium Theater.",0.29125738,0.4369135
7966,story29,"The local, national, and international reaction to this incident evoked from Dallas officials and newspapers strong condemnations of the demonstrators.",0.3435995,0.47518495
7967,story29,Mayor Earle Cabell called on the city to redeem itself during President Kennedy's visit.,0.4281328,0.27459282
7968,story29,"He asserted that Dallas had shed its reputation of the twenties as the, quote, Southwest hate capital of Dixie, end quote",0.47228006,0.28323227
7969,story29,On October twenty-six the press reported Chief of Police Curry's plans,0.42813438,0.23757619
7970,story29,to call in one hundred extra off-duty officers to help protect President Kennedy.,0.4306985,0.2120202
7971,story29,Any thought that the President might cancel his visit to Dallas was ended,0.44653925,0.23772533
7972,story29,"when Governor Connally confirmed on November eight that the President would come to Texas on November twenty-one and twenty-two,",0.4718602,0.2425076
7973,story29,"and that he would visit San Antonio, Houston, Fort Worth, Dallas, and Austin.",0.47227836,0.23142691
7974,story29,"During November the Dallas papers reported frequently on the plans for protecting the President, stressing the thoroughness of the preparations.",0.4648006,0.19664276
7975,story29,They conveyed the pleas of Dallas leaders that citizens not demonstrate or create disturbances during the President's visit.,0.440321,0.21022847
7976,story29,On November eighteen the Dallas City Council adopted a new city ordinance prohibiting interference with attendance at lawful assemblies.,0.4563522,0.21553838
7977,story29,Two days before the President's arrival Chief Curry warned that the Dallas police would not permit improper conduct during the President's visit.,0.4450124,0.20986494
7978,story29,"Meanwhile, on November seventeen",0.4621083,0.23442401
7979,story29,"the president of the Dallas Chamber of Commerce referred to the city's reputation for being the friendliest town in America and asserted that citizens would, quote,",0.45922983,0.30719736
7980,story29,"greet the President of the United States with the warmth and pride that keep the Dallas spirit famous the world over, end quote,",0.5206337,0.33699495
7981,story29,"Two days later, a local Republican leader called for a ""civilized nonpartisan"" welcome",0.46601462,0.2382627
7982,story29,"for President Kennedy, stating that ""in many respects Dallas County has isolated itself from the main stream of life in the world in this decade.",0.4400236,0.23470147
7983,story29,Another reaction to the impending visit -- hostile to the President -- came to a head shortly before his arrival.,0.37781644,0.29342237
7984,story29,On November twenty-one there appeared on the streets of Dallas the anonymous handbill mentioned above.,0.32048187,0.32624105
7985,story29,"It was fashioned after the ""wanted"" circulars issued by law enforcement agencies.",0.38014528,0.24686538
7986,story29,"Beneath two photographs of President Kennedy, one full- face and one profile, appeared the caption, quote, Wanted for Treason,",0.21958733,0.59775287
7987,story29,"end quote, followed by a scurrilous bill of particulars that constituted a vilification of the President.",0.20000431,0.53761876
7988,story29,"And on the morning of the President's arrival, there appeared in the Morning News a full, black-bordered advertisement headed:",0.35836813,0.36410785
7989,story29,"""Welcome Mr. Kennedy to Dallas,"" sponsored by the American Fact-finding Committee, which the sponsor later testified was an ad hoc committee",0.3346187,0.42819396
7990,story29,"quote, formed strictly for the purpose of having a name to put in the paper, end quote,",0.33819017,0.45656383
7991,story30,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.,0.44059074,0.24371894
7992,story30,Chapter two. The Assassination: Part two.,0.46599004,0.25106367
7993,story30,Visits to Other Texas Cities,0.4958949,0.26226884
7994,story30,The trip to Texas began with the departure of President and Mrs. Kennedy from the White House,0.46942973,0.21145424
7995,story30,"by helicopter at ten:forty-five A.M., Eastern Standard Time, on November twenty-one, nineteen sixty-three, for Andrews Air Force Base.",0.46175912,0.17752399
7996,story30,"They took off in the Presidential plane, Air Force One, at eleven a.m., arriving at San Antonio at one:thirty p.m., Eastern Standard Time.",0.4722934,0.19298339
7997,story30,"They were greeted by Vice President Johnson and Governor Connally, who joined the Presidential party in a motorcade through San Antonio.",0.5648743,0.30064726
7998,story30,"During the afternoon, President Kennedy dedicated the U.S. Air Force School of Aerospace Medicine at Brooks Air Force Base.",0.4944891,0.20861849
7999,story30,"Late in the afternoon he flew to Houston where he rode through the city in a motorcade,",0.5254836,0.25894335
8000,story30,"spoke at the Rice University Stadium, and attended a dinner in honor of U.S. Representative Albert Thomas.",0.49384272,0.24550278
8001,story30,"At Rice Stadium a very large, enthusiastic crowd greeted the President.",0.78155273,0.5342295
8002,story30,"In Houston, as elsewhere during the trip, the crowds showed much interest in Mrs. Kennedy.",0.54830676,0.26664853
8003,story30,"David F. Powers of the President's staff later stated that when the President asked for his assessment of the day's activities, Powers replied",0.5041695,0.20910832
8004,story30,"quote, that the crowd was about the same as the one which came to see him before but there were one hundred thousand extra people on hand who came to see Mrs. Kennedy.",0.49108145,0.2187455
8005,story30,"Late in the evening, the Presidential party flew to Fort Worth where they spent the night at the Texas Hotel.",0.44875357,0.17383912
8006,story30,"On the morning of November twenty-two, President Kennedy attended a breakfast at the hotel and afterward addressed a crowd at an open parking lot.",0.4759024,0.18135251
8007,story30,The President liked outdoor appearances because more people could see and hear him.,0.5412827,0.2126361
8008,story30,"Before leaving the hotel, the President, Mrs. Kennedy, and Kenneth O'Donnell talked about the risks inherent in Presidential public appearances.",0.45990822,0.15922156
8009,story30,"According to O'Donnell, the President commented that, quote,",0.40730453,0.24647644
8010,story30,"if anybody really wanted to shoot the President of the United States, it was not a very difficult job",0.3151591,0.3125746
8011,story30,"all one had to do was get a high building someday with a telescopic rifle, and there was nothing anybody could do to defend against such an attempt.",0.301876,0.32692716
8012,story30,"Upon concluding the conversation, the President prepared to depart for Dallas.",0.45667627,0.17480329
8013,story30,Arrival at Love Field,0.47049078,0.23763153
8014,story30,"In Dallas the rain had stopped, and by midmorning a gloomy overcast sky had given way to the bright sunshine that greeted the Presidential party",0.50465035,0.2165613
8015,story30,"when Air Force One touched down at Love Field at eleven:forty a.m., Eastern Standard Time.",0.4718761,0.20398825
8016,story30,Governor and Mrs. Connally and Senator Ralph W. Yarborough had come with the President from Fort Worth.,0.46700108,0.17880544
8017,story30,"Vice President Johnson's airplane, Air Force Two, had arrived at Love Field at approximately eleven:thirty-five a.m.,",0.47890055,0.20997848
8018,story30,and the Vice President and Mrs. Johnson were in the receiving line to greet President and Mrs. Kennedy.,0.4703976,0.19569734
8019,story30,"After a welcome from the Dallas reception committee,",0.5777826,0.33772188
8020,story30,President and Mrs. Kennedy walked along a chain-link fence at the reception area greeting a large crowd of spectators that had gathered behind it.,0.53554106,0.26754048
8021,story30,Secret Service agents formed a cordon to keep the press and photographers from impeding their passage and scanned the crowd for threatening movements.,0.46359712,0.19236691
8022,story30,Dallas police stood at intervals along the fence and Dallas plain clothes men mixed in the crowd.,0.45793715,0.18920013
8023,story30,"Vice President and Mrs. Johnson followed along the fence, guarded by four members of the Vice-Presidential detail.",0.45761043,0.18245319
8024,story30,"Approximately ten minutes after the arrival at Love Field, the President and Mrs. Kennedy went to the Presidential automobile to begin the motorcade.",0.44150996,0.17674123
8025,story30,Organization of the Motorcade,0.44170925,0.22145997
8026,story30,"Secret Service arrangements for Presidential trips, which were followed in the Dallas motorcade,",0.448421,0.20343271
8027,story30,are designed to provide protection while permitting large numbers of people to see the President.,0.45473167,0.16759004
8028,story30,"Every effort is made to prevent unscheduled stops, although the President may, and in Dallas did, order stops in order to greet the public.",0.46168858,0.16300488
8029,story30,"Men the motorcade slows or stops, agents take positions between the President and the crowd.",0.45050797,0.17518665
8030,story30,The order of vehicles in the Dallas motorcade was as follows:,0.4507995,0.18280563
8031,story30,Motorcycles. -- Dallas police motorcycles preceded the pilot car.,0.4648167,0.18979648
8032,story30,"Manned by officers of the Dallas Police Department, this automobile preceded the main party by approximately quarter of a mile.",0.47356707,0.17408027
8033,story30,Its function was to alert police along the route that the motorcade was approaching and to check for signs of trouble.,0.46720928,0.18231209
