ID,story,text
5687,story19,and on entering it found the prisoners engaged in kicking bundles of wood from one end of the ward to the other.
5688,story19,"Some attempt at supervision was exercised by the night watchman stationed on the leads, who might hear what went on inside."
5689,story19,"If any disturbance reached his ears, he reported the case to the governor, who next morning visited the ward in fault, and asked for the culprit."
5690,story19,The enforcement of discipline depended upon the want of honor among thieves.
5691,story19,"Unless the guilty prisoner was given up, the whole ward was punished, either by the exclusion of visitors or the deprivation of fire,"
5692,story19,sharp tests which generally broke down the fidelity of the inmates of the ward to one another.
5693,story19,"Later on a more efficacious but still imperfect method of supervision was introduced. Iron cages, which are still to be seen in Newgate,"
5694,story19,"were constructed on the landings, ensconced in which warders spent the night, on duty, and alert to watch the sleepers below,"
5695,story19,and check by remonstrance or threat of punishment all who broke the peace of the prison.
5696,story19,"These disciplinary improvements were, however, only slowly and gradually introduced."
5697,story19,Other changes affecting the condition and proper treatment of prisoners were not made until the inspector had urged and recommended them.
5698,story19,"Thus the wards, which, as I have said, were left in complete darkness, were now to be lighted with gas; and after this most salutary addition,"
5699,story19,"the personal superintendence of night officers, as already described, became possible."
5700,story19,"The rule became general as regards the prison dress; hitherto clothing had been issued only to such as were destitute or in rags, and all classes of prisoners,"
5701,story19,"those for trial, and those sentenced for short terms or long"
5702,story19,"wore no distinguishing costume, although its use was admitted, not only for cleanliness, but as a badge of condition, and a security against escape."
5703,story19,"Renewed recommendations to provide employment resulted in the provision of a certain amount of oakum for picking,"
5704,story19,and one or two men were allowed to mend clothes and make shoes. The rules made by the Secretary of State were hung up in conspicuous parts of the prison;
5705,story19,"more officers were appointed, as the time of so many of those already on the staff was monopolized by attendance at the Central Criminal Court."
5706,story19,Another custom which had led to disorder was abolished;
5707,story19,prisoners who had been acquitted were not permitted to return to the prison to show their joy and receive the congratulations of their unfortunate fellows.
5708,story19,The Corporation seems to have introduced these salutary changes without hesitation.
5709,story19,It was less prompt apparently in dealing with structural alterations and improvements.
5710,story19,Well-founded complaints had been made of the want of heating appliances in the jail.
5711,story19,"The wards had open fires, but the separate cells were not warmed at all."
5712,story19,"A scheme for heating the whole prison with hot-water pipes, after the system now generally adopted elsewhere, was considered,"
5713,story19,"and abandoned because of the expense. As to the entire reconstruction of Newgate, nothing had been done as yet."
5714,story19,"This, with a scheme for limiting the jail to untried prisoners, had been urgently recommended by Lord John Russell in eighteen thirty."
5715,story19,"His letter to the Corporation, under date fourth June,"
5716,story19,"is an interesting document, and shows that even at that date the Government contemplated the erection of a model prison."
5717,story19,"Lord John Russell, commenting upon the offer of the Corporation to improve Newgate,"
5718,story19,"provided it was henceforth used only for untried prisoners, suggested that Newgate should be entirely reconstructed, and the new building adopted as a model."
5719,story19,"The Corporation had agreed to spend twenty thousand pounds on alterations, but sixty thousand pounds would suffice to reconstruct."
5720,story19,"Lord John, with great fairness, admitted that the whole of this burthen could not be imposed upon the city"
5721,story19,"seeing that since the establishment of the Central Criminal Court, Newgate received prisoners for trial from several counties,"
5722,story19,and he was therefore prepared to submit to Parliament a proposal that half the cost of reconstruction should be borne by public funds.
5723,story19,"He forwarded plans prepared by the inspectors of prisons, not for blind adoption, but as a guide."
5724,story19,"This plan was on the principle of cellular separation, a system, according to Lord John Russell, desirable in all prisons,"
5725,story19,"""but in a metropolitan prison absolutely essential."" The Corporation in reply demurred rather to accepting strict separation as a rule,"
5726,story19,feeling that it approached too nearly to solitary confinement.
5727,story19,"The court was, however, prepared to consider Lord John Russell's proposal with regard to the cost of rebuilding;"
5728,story19,"but as the plan was ""confessedly experimental, for the benefit of the country generally, the amount for which the city should be responsible should be distinctly limited"
5729,story19,not to exceed a certain sum to be agreed upon.
5730,story19,"A proviso was also made that the magistrates should continue to exercise full control over the new jail,"
5731,story19,free from any other interference than that of the inspectors on the part of Government.
5732,story19,"No doubt wiser counsels prevailed with Lord John Russell,"
5733,story19,"and on a more mature consideration he realized that the limited area of the existing Newgate site,"
5734,story19,"and the costliness of enlarging it, forbade all idea of entirely reconstructing the jail so as to constitute it a model prison."
5735,story19,"It would be far better to begin at the beginning,"
5736,story19,"to select a sufficiently spacious piece of ground, and erect a prison which from foundations to roofs should be in conformity with the newest ideas."
5737,story19,The preference given to the Pentonville system destroyed all hopes of a complete reformation of Newgate.
5738,story19,"But the condition of the great city jail was evidently considered a reproach by the city authorities, and a year after the opening of the new ""model"" at Pentonville,"
5739,story19,a serious effort was made to reconstruct Newgate.
5740,story19,In eighteen forty-five the Jail Committee brought forward a definite proposal to purchase ground in the immediate vicinity for the erection of a new jail.
5741,story19,"This jail was nominally to replace the Giltspur Street Compter,"
5742,story19,"The site of which was to be sold to Christ's Hospital, but the intention was of course to embody and absorb old Newgate in the new construction."
5743,story19,"The proposal made was to purchase some fifty thousand square feet between Newgate, Warwick Lane, and the Sessions House,"
5744,story19,the situation having been proved by long experience to be salubrious.
5745,story19,"But when this suggestion was brought before the court of aldermen, various amendments were proposed."
5746,story19,"It was urged that the area selected for purchase must be excessively costly to acquire, and still quite inadequate for the city needs."
5747,story19,"The Home Secretary had laid it down that at least five acres would be indispensable, and such an area it was impossible to obtain within the limits of the city."
5748,story19,Now for the first time the Tuffnell estate in Holloway was mentioned.
5749,story19,The Corporation owned lands there covering from nineteen to twenty acres.
5750,story19,"Why not move the city prison bodily into this more rural spot, with its purer air and greater breathing space?"
5751,story19,Eventually Holloway was decided upon as a site for the new city prison.
5752,story19,"The necessary preliminaries took some time, but the contracts for the new building were completed in eighteen forty-nine, when the works were commenced."
5753,story19,"The prison was to contain four hundred and four prisoners, and the estimated expenditure was seventy-nine thousand pounds."
5754,story19,"It was to accommodate only the convicted prisoners sentenced to terms short of penal servitude, and after its completion"
5755,story19,the uses of Newgate were narrowed almost entirely to those of a prison of detention.
5756,story19,"It was intended as far as possible that, except awaiting trial, no prisoner should find himself relegated to Newgate."
5757,story19,"This principle became more and more generally the rule, although it has never been punctiliously observed. Now and again"
5758,story19,"misdemeanants have found their way into Newgate, and within the last few years one offender against the privileges of the House of Commons."
5759,story19,"With the reduction of numbers to be accommodated, there was ample space in Newgate for its reconstruction on the most approved modern lines."
5760,story19,In eighteen fifty-seven
5761,story19,"the erection of a wing or large block of cells was commenced within the original walls of the prison, and upon the north or male side."
5762,story19,"This block contained one hundred and thirty cells, embracing every modern improvement;"
5763,story19,"it also contained eleven reception cells, six punishment cells, and a couple of cells for condemned criminals."
5764,story19,"This block was completed in eighteen fifty-nine, after which the hitherto unavoidable and long-continued promiscuous association of prisoners"
5765,story19,"In eighteen sixty-one a similar work was undertaken to provide separate cellular accommodation for the female inmates of Newgate,"
5766,story19,and by the following year forty-seven new cells had been built on the most approved plan.
5767,story19,"During this reconstruction the female prisoners were lodged in Holloway,"
5768,story19,"and when it was completed, both sides of the prison were brought into harmony with modern ideas."
5769,story19,"The old buildings were entirely disused, and the whole of the inmates of Newgate were kept constantly in separate confinement."
5770,story19,"With the last re-edification of Newgate, a work executed some seven centuries after the first stone of the old jail was laid,"
5771,story19,"the architectural records of the prison end. Nothing much was done at Newgate in the way of building, outside or in, after eighteen sixty-two."
5772,story19,"The Act for private executions led to the erection of the gallows shed in the exercising yard, and at the flank of the passage from the condemned cells."
5773,story19,"The first ""glass house,"" or room in which prisoners could talk in private with their attorneys, but yet be seen by the warder on the watch, had been constructed"
5774,story19,and others were subsequently added.
5775,story19,But no structural alterations were made from the date first quoted until the time of closing the prison in eighteen eighty-one.
5776,story19,"But in the interval very comprehensive and, I think it must be admitted, salutary changes were successively introduced into the management of prisons."
5777,story19,"Newgate naturally shared in any advantages due to these reforms. I propose, therefore, to refer to them in the concluding pages of this work,"
5778,story19,and thus bring the history of prison discipline down to our own times.
5779,story19,The last inquiry into the condition and management of our jails and houses of correction was that made by the Lords' Committee in eighteen sixty-three.
5780,story19,"The inquiry was most searching and complete, and the committee spoke plainly in its report."
5781,story19,"It animadverted strongly on ""the many and wide differences as regards construction, labor, diet, and general discipline"""
5782,story19,"which existed in the various prisons,"
5783,story19,"leading to an inequality, uncertainty, and inefficiency of punishment productive of the most prejudicial results."
5784,story19,The varieties in construction were still very marked.
5785,story19,"In many prisons the prisoners were still associated, and, from the want of a sufficient number of cells, the principle of separation was still greatly neglected."
5786,story19,"Yet this principle, as the committee pointed out, ""must now be accepted as the foundation of prison discipline,"""
5787,story19,while its rigid maintenance was in its opinion vital to the efficiency of the jails.
5788,story19,Even where cells had been built
5789,story19,"they were frequently below the standard size, and were therefore not certified for occupation as was required by law."
5790,story19,"Great numbers were not lighted at night, and were without means by which their inmates could communicate, in case of urgent necessity, with their keepers."
5791,story19,Still greater were the differences with regard to employment. The various authorities held widely different opinions as to what constituted hard labor.
5792,story19,"Here the tread-wheel was in use, there cellular cranks, or hard-labor machines."
5793,story19,"Both, however, varied greatly in mechanism and in the amount of energy they called forth,"
5794,story19,"while the former was intended for the congregate labor of a number, and the latter, as its name implies, imposed continuous solitary toil."
5795,story19,"At other prisons ""shot-drill,"" the lifting and carrying of heavy round shot, was the favorite method of inflicting penal labor."
5796,story19,With these differences were others as opposed concerning industrial occupation.
5797,story19,"The jail authorities often gave the highest, possibly undue, importance to the value of remunerative employment,"
5798,story19,"and sought to make profitable returns from prisoners' labor the test of prison efficiency. In this view the committee could not coincide,"
5799,story19,"and it was decidedly of opinion that in all short sentences the hard labor of the tread-wheel, crank, and so forth should be the invariable rule."
5800,story19,"In dietaries, again, the same wide diversity of practice obtained."
5801,story19,The efforts made by Sir James Graham years before to introduce uniformity in this particular had failed of effect.
5802,story19,The Secretary of State's suggested scale of diet had seldom been closely followed.
5803,story19,"In some places the dietary was too full, in others too meager. Its constituents were not of the most suitable character."
5804,story19,More animal food was given than was necessary.
5805,story19,"Vegetables, especially the potato, that most valuable anti-scorbutic, was too often omitted."
5806,story19,"In a word, the value of diet as a part of penal discipline was still insufficiently recognized."
5807,story19,"The prisons were still far from inflicting the three punishments, hard labor, hard fare, and a hard bed"
5808,story19,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.
5809,story19,It is interesting to note here
5810,story19,"that the committee of eighteen sixty-three fully endorsed Sir Joshua's recommendations as regards a ""hard bed,"" and recommended that"
5811,story19,"during short sentences, or the earlier stages of a long confinement,"
5812,story19,"the prisoners should be made to dispense with the use of a mattress, and should sleep on planks."
5813,story19,"This suggestion was adopted in the Act of eighteen sixty-five, which followed the committee's report, and of which more directly."
5814,story19,"Clause ninety-two, Schedule one of that act authorized the use of plank beds, which were adopted in many prisons."
5815,story19,"They are now the universal rule,"
5816,story19,"introduced, as was erroneously supposed, by the prison commissioners appointed under the Prison Act of eighteen seventy-seven."
5817,story19,Their origin it will be seen dates back much further than that.
5818,story19,Beds might well be made hard and their use strictly limited.
5819,story19,"According to this committee of eighteen sixty-three, beds in the smaller and most carelessly conducted prisons formed a large element in the life of a prisoner."
5820,story19,In one jail fifteen hours were spent in bed out of the twenty-four. This was in keeping with other grave defects and omissions.
5821,story19,The minor borough prisons were the worst blot on the still dark and imperfect system.
5822,story19,"They were very numerous, very imperfect in construction and management, and they were very little required."
5823,story19,"In them, according to the committee, the old objectionable practices were still in full force."
5824,story19,"There was unrestrained association of untried and convicted, juvenile with adult prisoners, vagrants, misdemeanants, felons."
5825,story19,"There were dormitories without light, control, or regulation at night,"
5826,story19,"which warders, dreading assault, were afraid to enter after dark, even to check rioting and disturbance."
5827,story19,Prisoners still slept two in a bed.
5828,story19,In one prison the bedsteads had been removed lest the prisoners should break them up and convert them into weapons of offense.
5829,story19,The prison buildings were in many places out of repair; other houses often overlooked them.
5830,story19,A single officer was the only custodian and disciplinary authority in the jail.
5831,story19,Complete idleness was tolerated; there was neither penal labor nor light employment.
5832,story19,"The prisoners inter-communicated freely, and exercised the most injurious, corrupting influences upon one another."
5833,story19,"The total want of administration was very marked,"
5834,story19,"but in one prison it was such that the prisoners' food was supplied daily from the neighboring inn, and the innkeeper's bill constituted the only accounts kept."
5835,story19,"The committee might well suggest the abolition of these jails, or their amalgamation with the larger county establishments in their immediate neighborhood."
5836,story19,Some idea of the comparative uselessness of these small borough prisons was conveyed by some figures quoted by the committee.
5837,story19,In eighteen sixty-two there were in all one hundred and ninety-three jails in England and Wales;
5838,story19,"of these, sixty-three gave admittance during the entire year to less than twenty-five prisoners;"
5839,story19,twenty-two others received between eleven and twenty-five;
5840,story19,fourteen received less than eleven and more than six;
5841,story19,"while twenty-seven received less than six prisoners, and were in some instances absolutely tenantless."
5842,story19,"The result of the recommendation of the committee of eighteen sixty-two was the Prison Act of eighteen sixty-five,"
5843,story19,"the penultimate of such enactments, many of the provisions of which still remain in force."
5844,story19,The main object of this act was to compass that uniformity in discipline and treatment generally
5845,story19,"which had long been admitted as indispensable, and had never as yet been properly obtained."
5846,story19,The legislature was beginning to overcome its disinclination to interfere actively or authoritatively
5847,story19,"with the local jurisdictions, although still very leniently disposed."
5848,story19,"However, it now laid down in plain language and with precise details the requirements of a good jail system."
5849,story19,"The separation of prisoners in cells duly certified by the inspectors was insisted upon,"
5850,story19,also their constant employment in labor appropriate to their condition.
5851,story19,Hard labor of the first and second class was carefully defined.
5852,story19,"The former, which consisted principally of the tread-wheel, cranks, capstans, shot-drill,"
5853,story19,was to be the rule for all convicted prisoners throughout the early stages of their detention;
5854,story19,"while the latter, which included various forms of industrial employment,"
5855,story19,was the boon to which willing industry extending over a long period established a certain claim.
5856,story19,The infliction of punishment more or less uniform was thus aimed at.
5857,story19,"On the other hand, new and careful regulations were framed to secure the moral and material well-being of the inmates of the jails."
5858,story19,"The law made it imperative that every prison should have a prison chapel, and that daily and Sunday services should be held."
5859,story19,"The chaplain's duties were enlarged, and the principle of toleration accepted to the extent of securing to all prisoners"
5860,story19,the ministrations of ministers of their own form of belief.
5861,story19,Steps were taken to provide the illiterate with secular instruction.
5862,story19,No less close was the care as regards preservation of health.
5863,story19,Stringent rules were prescribed for the prison surgeons;
5864,story19,"every prison was ordered to keep up an infirmary, and the medical supervision was to be strict and continuous."
5865,story19,Dietaries were drawn up for adoption on the recommendation of a committee of experts.
5866,story19,"Baths were provided, ablutions ordered, and all appliances to insure personal cleanliness."
5867,story19,"The administration of good government was to be watched over by the local magistracy, certain of whom, styled visiting justices,"
5868,story19,"were elected to inspect the prisons frequently, to examine the prisoners, hear complaints, and check abuses."
5869,story19,Under them the governor or jailer was held strictly responsible.
5870,story19,"The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon."
5871,story19,"His disciplinary powers were defined by the act, and his duties,"
5872,story19,"both in controlling his subordinates and in protecting the prisoners from petty tyranny and oppression, every one of whom he was to see once every twenty-four hours."
5873,story19,"But discipline was to be maintained if necessary by punishment,"
5874,story19,while decency and good order were to be insured by the strict prohibition of gambling and drunkenness.
5875,story19,The latter was rendered nearly impossible by the penalties imposed on persons bringing spirituous liquors into the jail.
5876,story19,"The old custom, so fruitful of the worst evils, of keeping a tap inside the prison was made illegal."
5877,story19,So was the employment of prisoners in any position of trust or authority;
5878,story19,"they were not to be turnkeys or assistant turnkeys, neither wardsman nor yardsman, overseer,"
5879,story19,"monitor, or schoolmaster, nor to be engaged in the service of any officer of the prison."
5880,story19,"The Act of eighteen sixty-five also encouraged and empowered the local authorities to ""alter, enlarge, or rebuild"" their prisons."
5881,story19,"They might raise funds for this purpose, provided a certificate for the necessity for the new works was given, either by the recorder"
5882,story19,"chairman of quarter sessions, or even by a couple of justices."
5883,story19,"Every facility was promised. The sanction of the Secretary of State would not be withheld if plans and estimates were duly submitted,"
5884,story19,"and they met with the approval of his professional adviser, the surveyor-general of prisons."
5885,story19,"The funds necessary would be advanced by the Public Works Loan Commissioners, and the interest might be charged against the county or borough rates."
5886,story19,"Nor were these the only inducements offered. Where local authorities were indisposed to set their prisons in order,"
5887,story19,"or hesitated to embark upon any considerable expenditure to alter or rebuild,"
5888,story19,"they were at liberty to hire suitable cell accommodation from any neighbors who might have it to spare; the only proviso,"
5889,story19,That no such contract was valid between one jurisdiction and another unless the Secretary of State was satisfied that the prison it was intended to use
5890,story19,came up in all respects to modern requirements.
5891,story19,But the act was not limited to permissive legislation. Its provisions and enactments were backed up by certain penalties.
5892,story19,"The Secretary of State was empowered to deal rather summarily with ""inadequate"" prisons, in other words,"
5893,story19,"with those in which there was no separation, no proper enforcement of hard labor, no chapel, infirmary, and so forth."
5894,story19,He could in the first place withhold the government grant in aid of prison funds by refusing the certificate to the Treasury upon which the allowance was paid.
5895,story19,"This he might do on the representation of the inspector of prisons,"
5896,story19,who was bound to report any deficiencies and abuses he might find at his periodical visits. The Secretary of State might go further.
5897,story19,"Where the local authority had neglected to comply with the provisions of the eighteen sixty-five Act for four consecutive years,"
5898,story19,"he could close the ""inadequate"" prison, by declaring it unfit for the reception of prisoners."
5899,story19,"His order would at the same time specify some neighboring and more satisfactory prison which the local authority would be compelled to utilize instead,"
5900,story19,"and with the concurrence of the other authority, and on payment. A few provisos governed these rather extensive powers."
5901,story19,"It was necessary, for instance, to give due notice when the government grant was to be withdrawn,"
5902,story19,and with the warning a copy of the particular defects and allegations was to be sent to the local authority.
5903,story19,The latter too was to be laid before the House of Commons.
5904,story19,"In the same way, six months' notice was required in cases where the closing of a prison was contemplated;"
5905,story19,"but if these conditions were observed, the Secretary of State could deal sharply enough with the defaulting jurisdictions."
5906,story19,Yet the law was seldom if ever enforced.
5907,story19,It was practically inoperative as regards the penalties for neglect. It was no doubt as irksome and inconvenient to the Secretary of State
5908,story19,"to avail himself of his powers, as it was difficult to bring home the derelictions of duties and evasion of the acts. Too much was left to the inspectors."
5909,story19,It was nearly impossible for them to exercise a very close supervision over the whole of the prisons of the country.
5910,story19,"There were only two of them, and they could not visit each prison more than once in each year, sometimes not oftener than once in eighteen months."
5911,story19,"The task imposed upon them, tending as it did to the imposition of a fine upon the local authorities, was not a pleasant one,"
5912,story19,and it is not strange if they did not very frequently hand up the offenders to the reproof and correction of the Secretary of State.
5913,story19,"As the almost inevitable consequence, while the more glaring defects in prison management disappeared,"
5914,story19,matters went on after the eighteen sixty-five Act much the same as they had done before. Districts differed greatly in the attention they paid to prison affairs.
5915,story19,"In one part the most praiseworthy activity prevailed,"
5916,story19,"in another there was half-heartedness, even apathy and an almost complete contempt for the provisions of the act."
5917,story19,"As the years passed, great want of uniformity continued to prevail throughout the prisons of the United Kingdom."
5918,story19,The whole question assumed sufficient importance to become a part of the Government program when Lord Beaconsfield took office in eighteen seventy-four.
5919,story19,"The Home Secretary in that administration,"
5920,story19,"Mr. (now Sir Richard) Cross, having applied himself vigorously to the task of reorganizing the whole system, became convinced"
5921,story19,that no complete reform could be accomplished so long as the prisons were left under the jurisdiction of the local authorities.
5922,story19,The Prisons Bill of eighteen seventy-six contemplated the transfer of the prisons to Government.
5923,story19,"This bill, reintroduced in eighteen seventy-seven, became law that year, after which the whole of the prisons, including Newgate,"
5924,story19,passed under the more direct control of the State.
5925,story19,"Since then a strong central authority has labored steadfastly to compass concentration,"
5926,story19,"to close useless prisons, and to insure that uniformity of system which all thoughtful persons had long admitted to be of paramount importance"
5927,story19,in the administration of prisons.
5928,story19,"Three years after the advent of the prison commissioners, it was decided that Newgate was an excessively costly and redundant establishment."
5929,story19,It was only filled at the periods when the sessions of the Central Criminal Court were in progress;
5930,story19,at others an expensive staff was maintained with little or nothing to do.
5931,story19,"At a short distance stood another prison of detention, that of Clerkenwell,"
5932,story19,with spare accommodation sufficient to receive all prisoners who were then committed to Newgate. These arguments were unanswerable.
5933,story19,"Accordingly, it was ordered by Sir William Harcourt, the present Secretary of State, that Newgate should cease to be used as a regular prison,"
5934,story19,"and it is now, except during sessions or when the gallows is in requisition, practically and for ever closed."
5935,story20,Marion Harland's Cookery for Beginners. Bread Sponge and Breakfast Breads.
5936,story20,"Bread raised with what is known to bakers as a “sponge,” requires more time and a trifle more work than the simpler form for which I have just already given directions."
5937,story20,"But it keeps fresh longer, is softer and more nutritious, and a second-rate brand of flour thus treated produces a better loaf"
5938,story20,than when mixed up with yeast and water only.
5939,story20,"Sponge-making is, therefore, an important if not an essential accomplishment in a cook, be she novice or veteran."
5940,story20,"Three potatoes of fair size, peeled and boiled mealy."
5941,story20,Five tablespoonfuls of yeast. One tablespoonful of white sugar.
5942,story20,One tablespoonful of butter.
5943,story20,"Three cups of lukewarm water in which the potatoes were boiled, strained through a coarse cloth."
5944,story20,One heaping cup of sifted flour.
5945,story20,"Put the potatoes into a large bowl or tray and mash them to powder with a potato beetle, or a wooden spoon."
5946,story20,"While still hot, mix in the sugar and butter, beating all to a lumpless cream."
5947,story20,"Add a few spoonfuls at a time, the potato-water alternately with the flour by the handful,"
5948,story20,beating the batter smooth as you go on until all of the liquid and flour has gone in.
5949,story20,Beat hard one minute before pouring in the yeast.
5950,story20,it is well to stir into the yeast a bit of soda no larger than a grain of corn already wet up in a teaspoonful of boiling water.
5951,story20,"Now whip up the batter with a wooden spoon for another minute, and the sponge is made."
5952,story20,Throw a cloth over the bowl and set by for five or six hours to rise.
5953,story20,"If you intend to bake in the forenoon, make the sponge at bedtime. If in the afternoon, early in the morning."
5954,story20,When the sponge is light sift a quart and a cup of flour into a bowl or tray with two teaspoonfuls of salt.
5955,story20,"Into a hollow, like a crater in the middle of the flour, empty your sponge-bowl, and work the flour down into it."
5956,story20,"Wash out the bowl with a little lukewarm water and add this to the dough. If it should prove too soft, work in, cautiously, a little more flour."
5957,story20,"If too stiff, warm water, a spoonful at a time until you can handle the paste easily. The danger is in getting it too stiff. Now."
5958,story20,"knead and set for risings first and second, as you have already been instructed. This sponge will be found especially useful in making Graham Bread."
5959,story20,"One quart of Graham flour, one cup of white flour."
5960,story20,"One half cup of Indian meal. One half cup of molasses. Two teaspoonfuls of salt. Soda, the size of a pea."
5961,story20,Half the quantity of sponge given in preceding receipt.
5962,story20,Warm water for rinsing bowl -- about half a cup.
5963,story20,Put the brown or Graham flour unsifted into the bread-bowl.
5964,story20,"Sift into it white flour, meal and salt, and stir up well while dry."
5965,story20,"Into the “crater” dug out in the middle, pour the sponge, warm water, the molasses, and soda dissolved in hot water."
5966,story20,"Knead as you would white bread, and set aside for the rising."
5967,story20,"It will not swell so fast as the white, so give yourself more time for making it."
5968,story20,"When light, knead well and long;"
5969,story20,"make into two loaves, then put into well-greased pans and leave for an hour, or until it becomes more than twice the original size of the dough."
5970,story20,Take care that it does not burn in baking. The molasses renders it liable to scorching.
5971,story20,"The oven must be steady, but not so hot as for white bread, nor will the Graham bread be done quite so soon as that made of bolted flour."
5972,story20,"Turn the pans once while baking, moving them as gently as possible."
5973,story20,"If rudely shaken or jarred, there will be heavy streaks in loaves."
5974,story20,"Graham bread is wholesome and sweet, and ought to be eaten frequently in every family, particularly by young people whose bones and teeth are in forming."
5975,story20,"The phosphates which the process of “bolting” removes to a large extent from white flour, go directly to the manufacture of bone,"
5976,story20,and these also tend to nourish and strengthen the brain.
5977,story20,"After mixing your bread in the morning either with sponge or with yeast, divide the kneaded dough into two portions."
5978,story20,"Mould one into a round ball, and set aside for a loaf as already directed."
5979,story20,"Make a hole in the middle of the other batch and pour into it a tablespoonful of butter, just melted, but not hot."
5980,story20,"Close the dough over it, dust your hands and kneading-board with flour and work in the shortening until the dough is elastic and ceases to be sticky."
5981,story20,"Put it into a floured bowl, cover with a cloth and set away out of draught and undue heat, for three hours."
5982,story20,"Knead it again, then, and wait upon its rising for another three hours. The dough should be as soft as can be handled."
5983,story20,"When it is light for the second time flour your board, rubbing in the flour and blowing lightly away what does not adhere to the surface."
5984,story20,Toss the lump dough upon it and knead thoroughly for five minutes.
5985,story20,Flour a rolling-pin and roll the dough into a sheet not more than half an inch thick.
5986,story20,"Cut this into round cakes with a biscuit-cutter or a sharp-edged tumbler and fold, not quite in the middle,"
5987,story20,"in the form of turnovers, pinching the corners of the fold pretty hard to hinder the flap of dough from flying up as the rising proceeds."
5988,story20,"Rub the bottom and sides of a baking-pan with sweet lard or butter. Do this with a bit of clean soft rag or tissue-paper,"
5989,story20,"visiting every corner of the pan, but not leaving thick layers and streaks of grease after it."
5990,story20,Arrange the rolls in regular rows in the pan about a quarter of an inch apart.
5991,story20,"Cover with a cloth and set nearer the fire than you dared trust the dough, and let them rise for an hour."
5992,story20,"Peep under the cloth two or three times to see whether they rise evenly, and turn the pan around once that all may be equally exposed to the heat."
5993,story20,"When the time is up and the rolls are puffy and promising, set them in a pretty quick oven and bake half an hour,"
5994,story20,"turning the pan once in this time, and covering with clean -- never printed -- paper, should they brown too fast."
5995,story20,"Break the rolls apart from one another and eat warm. They are also good cold, and if the directions be followed implicitly, very good always."
5996,story20,"Graham Rolls are made by treating the dough mixed for Graham bread as above and following the foregoing receipt in every section, but allowing more time for rising and baking."
5997,story20,They are even better when cold than hot.
5998,story20,Breakfast Biscuit.
5999,story20,Two cups of fresh milk slightly warmed.
6000,story20,One quart and a cup of flour sifted.
6001,story20,Five tablespoonfuls of yeast.
6002,story20,One even tablespoonful of white sugar.
6003,story20,One even teaspoonful of salt.
6004,story20,"Bit of soda as large as a pea, dissolved in hot water."
6005,story20,"One tablespoonful of butter, just melted, not hot."
6006,story20,Yolk of one egg beaten light.
6007,story20,"Sift the flour, salt and sugar into a bowl,"
6008,story20,"hollow the heap in the center and pour in the milk, working down the flour into the liquid with a spoon or your hands until it is thoroughly melted."
6009,story20,Into a second hollow pour the yeast and knead thoroughly for fifteen minutes.
6010,story20,Wrap bowl and biscuit in a thick cloth and set to rise where it will neither become chilled nor sour over night.
6011,story20,Study the temperature in different parts of the kitchen and kitchen closets to the end of finding the best places for raising dough and sponge.
6012,story20,"Do all this at bedtime. Early in the morning turn out the dough upon a floured board, work it for a minute into manageable shape;"
6013,story20,"drill several finger-holes in it and fill them with the melted butter, the dissolved soda and the beaten yolk of egg."
6014,story20,"Pinch the dough hard to stop the mouths of these cavities,"
6015,story20,"and knead for ten minutes, carefully at first, lest the liquids should be wasted, and more boldly when they are absorbed by the paste."
6016,story20,"Roll out into a sheet half an inch thick with a floured rolling-pin; cut into round cakes, set these closely together in a well-greased pan;"
6017,story20,"prick each with a fork and let them rise near the fire for half an hour, covered with a light cloth."
6018,story20,"Bake from twenty to twenty-five minutes in a quick oven, turning the pan around once, quickly and lightly."
6019,story20,"Break apart from one another and pile on a plate, throwing a clean doily or a small napkin over them. Break open at table."
6020,story20,Hot rolls and muffins should never be cut.
6021,story20,One word with regard to getting up early in order to give dough a chance for the second rising.
6022,story20,It is not a wholesome practice for any woman -- least of all a young girl to be out of bed two hours before she eats her breakfast.
6023,story20,Studying upon an empty stomach provokes dyspepsia and injures the eyes.
6024,story20,Active exercise in like circumstances tempts debility and disease.
6025,story20,Yet our bread and rolls must be looked after at the proper time.
6026,story20,Have yourself called on biscuit mornings an hour earlier than usual.
6027,story20,"Rise, wash face and hands, rinse the mouth out and brush back the hair."
6028,story20,"Put on stockings and slippers, such underclothing as may be needed to prevent cold, a wrapper and the kitchen apron."
6029,story20,Cover your hair entirely with a handkerchief or sweeping cap.
6030,story20,Before beginning operations downstairs eat a half-slice of dry bread or a biscuit.
6031,story20,"You will not relish it, but take it all the same to appease the empty, discontented stomach."
6032,story20,"Having made out your rolls and tucked them up snugly for the final rise, return to your chamber for a comfortable bath and toilet."
6033,story20,"When habited for the day in all except the outer gown, collar, etc., slip on the wrapper again and run down to put the biscuits in the oven."
6034,story20,"Unless it is too hot, they will get no harm while you finish dressing in ten minutes, just in season to turn the pan."
6035,story20,"From the beginning of your apprenticeship in housewifery, learn how to ""dovetail"" your duties neatly into one another."
6036,story20,"A wise accommodation of parts and angles, and compactness in the adjustment of ""must-be-dones"""
6037,story20,are better than mere personal strength in the accomplishment of such tasks as fall to women to perform.
6038,story20,"Master these, and do not let them master you."
6039,story20,Weave the little duties in and under and among what seem to be the greater.
