ID,story,text
6711,story26,"Sooner or later the starch grains are changed into a kind of sugar (glucose), which, unlike starch, dissolves in the sap"
6712,story26,and may thus be easily transported to all parts of the plant.
6713,story26,"Wherever there is need for new protoplasm, whether to repair previous waste or to supply materials for growth,"
6714,story26,"after absorption into the cells the elements of the starch (or glucose) are, by the living protoplasm, in some unknown way"
6715,story26,"combined with nitrogen and sulphur (probably also with salts, water, etc.) to form proteid matter."
6716,story26,The particles of this newly formed compound are incorporated into the protoplasm.
6717,story26,"If a larger quantity of starch is formed in the chlorophyll bodies than is immediately needed by the protoplasm for purposes of repair or growth,"
6718,story26,it may be reconverted into starch after journeying as glucose through the plant
6719,story26,"and be laid down as ""reserve starch"" in the cells of root or stem or elsewhere."
6720,story26,"Apparently when this reserve supply is finally needed at any point in the plant, it is again changed to glucose and transported thither."
6721,story26,It is probable that new leaves and new tissues generally are always formed in part from this reserve starch.
6722,story26,The construction in the cells of new proteid from the absorbed carbohydrate and the materials from the soil is true anabolism.
6723,story26,"It is also clear that catabolism or oxidation for the liberation of energy occurs as in animals, but this process is slower."
6724,story26,"Probably foods containing carbon, hydrogen and oxygen are the sources of energy in the higher plants as in animals."
6725,story26,In both plants and animals simple waste substances result from the catabolic processes in the cells.
6726,story26,"In the animal carbon dioxide, water and nitrogen compounds are the chief excretions."
6727,story26,"They are absorbed by the circulating liquids and carried to the eliminating organs, lungs and kidneys chiefly, for elimination."
6728,story26,"In the higher plants the excretions are carbon dioxide, which escapes through the epidermis of root, stem and leaf and through the stomata;"
6729,story26,excretions which are lost by osmosis through the roots and the accumulated but useless mineral substances which are eliminated by leaf fall.
6730,story26,In both animals and plants oxygen is essential to the catabolic part of metabolism.
6731,story26,Hence oxygen must be supplied to the cells.
6732,story26,Oxygenation is the term used to denote the oxygen-supplying part of respiration;
6733,story26,"the other part of respiration, elimination of carbon dioxide, has been treated under excretions."
6734,story26,"In the animal oxygen is absorbed by the blood, in excess by the hemoglobin of the red cells of the blood"
6735,story26,and later is absorbed from the blood and lymph by all the living cells.
6736,story26,In the plant also oxygen is absorbed through the epidermis and stomata from the air.
6737,story26,"This process is, however, obscured during the day because of the oxygen freed in the manufacture of starch which goes on at that time."
6738,story26,"Probably this freed oxygen is used for the purpose of oxygenation, but more is freed in the photosynthetic process than is needed for oxygenation"
6739,story26,and hence the excess oxygen is eliminated while starch manufacture is in process.
6740,story26,In comparing a higher animal and a green plant confusion must be avoided regarding the part played by oxygen and carbon dioxide in true respiration
6741,story26,with the part played by the same substances in starch formation (photosynthesis).
6742,story26,In non-green plants like the Indian pipe and mushrooms the breathing of oxygen and the excretion of carbon dioxide are as in the animal.
6743,story26,This is true also of green plants in darkness and even in the light of all parts of green plants except the chlorophyll-bodies.
6744,story26,"These constitute a sort of extra mechanism, enabling green plants to make their own carbohydrate food."
6745,story26,Imagine a higher animal with an attachment for turning the carbon dioxide and water excreted
6746,story26,back to starch usable as food and the comparison of the green plant and the animal would be complete.
6747,story27,"The Science: History of the Universe, Volume five. Edited by Francis Rolt-Wheeler."
6748,story27,"Biology. Chapter ten. Morphology and Embryology, Part One."
6749,story27,The facts of biology which admit of adequate explanation only in connection with the theory of descent
6750,story27,"are grouped by Romanes and other writers on organic evolution under the heads of morphology, embryology, classification,"
6751,story27,"paleontology, distribution and domestication."
6752,story27,There are numberless similarities and correlations and surprising uniformities.
6753,story27,"The great variety of life as exhibited in the countless species of plants and animals has been referred to, and yet, great as this variety is,"
6754,story27,"there are, after all, only a few types of structure among all animals and plants, some three or four or eight or ten general modes of development,"
6755,story27,and all the rest are modifications from these few types.
6756,story27,"It is, moreover, true that all living forms are but series of modifications and extensions of one single plan of structure."
6757,story27,All have the same ultimate substance
6758,story27,"the mysterious semi-fluid network of protoplasm, which is, so far as is known, the physical basis of all life;"
6759,story27,and the equally mysterious nuclear substance or chromatin
6760,story27,which in some fashion presides over all the movements of the protoplasm and is the physical basis of the phenomena of heredity.
6761,story27,"The same laws of heredity, variability and of response to outside stimulus hold in all parts of the organic world."
6762,story27,All organisms have the same need of reproduction.
6763,story27,"All are forced to make concession after concession to their surroundings, and in these concessions all progress in life consists."
6764,story27,"And at last each organism or each alliance of organisms must come to the greatest concession of all, which is called death."
6765,story27,"The unity in life, then, is not less a fact than is life's great diversity."
6766,story27,"Whatever emphasis is laid upon the diversity of life, the essential unity of all organisms must not be forgotten."
6767,story27,An examination of the facts in each of the lines of evidence makes it clear
6768,story27,that the only reasonable explanation for the existence of a fundamental unity in organic life
6769,story27,"is the theory of descent -- i.e., that similarities are due to blood relationship and that differences come from adaptive modifications."
6770,story27,"The facts adduced from morphology, being the result of researches into the structure of adult animals and plants,"
6771,story27,"lead to a preview of certain principles of adaptation, necessary for their interpretation."
6772,story27,"First, it must be noted that some structures are not non-adaptive, that is, do not change to fit changed habits or conditions of life."
6773,story27,Such structures or organs are most often found internally.
6774,story27,For illustration: a change in the locomotive habit of a bird from that of flying to that of an ostrich
6775,story27,"is associated with an adaptive modification of locomotor structures, legs and wings,"
6776,story27,but not in any striking way is there change in the internal organs.
6777,story27,Internal organs may persist unchanged and hence they offer good guides to classification.
6778,story27,"On the other hand, external structures are likely to undergo adaptation when habits or conditions of life change."
6779,story27,"Hence, as Jordan has said, ""the inside of an animal tells the real history of its ancestry; the outside tells us only where its ancestors have been."""
6780,story27,"In the second place, it must be noted that adaptations to similar conditions may result in superficial resemblances."
6781,story27,"For example, there is a superficial resemblance between the wing of an insect and the wing of a bird"
6782,story27,both adaptations to an aerial environment;
6783,story27,between the heart of an insect and the heart of a vertebrate animal
6784,story27,both adaptations for pumping blood;
6785,story27,between the fin of a fish and the paddle of a whale
6786,story27,"both adaptive swimming organs, yet the resemblance in these cases does not go deeper than the surface -- it is one of function only."
6787,story27,"All such cases of resemblance in function but not in detailed plan of structure are called ""analogies,"""
6788,story27,and mean nothing more than similarity of environment.
6789,story27,"Turning to more fundamental resemblances, such as the wing of a bat and the wing of a bird,"
6790,story27,"careful study shows detailed internal as well as external similarities of structure. Such cases are ""homologies""."
6791,story27,"On the one hand, then, are found structures which are perfectly analogous and yet in no way homologous:"
6792,story27,totally different structures are modified to perform the same functions.
6793,story27,On the other hand are found structures which are perfectly homologous and yet in no way analogous:
6794,story27,"the structural elements remain, but are profoundly modified to perform totally different functions."
6795,story27,Homology thus means identity of structure which is the result of identity of parentage. It is the stamp of heredity.
6796,story27,It means blood relationship.
6797,story27,The most striking fact of similar structure among plants and among animals is the existence of a common general plan in any group.
6798,story27,"Since backboned animals are best known to most readers, they may be taken as an illustration."
6799,story27,"""All vertebrate animals, and none other,"" says Le Conte, ""have an internal jointed skeleton worked by muscles on the outside."
6800,story27,The relation of skeleton and muscle in arthropods is exactly the reverse.
6801,story27,"In all vertebrates, and in none other, the axis of this skeleton is a jointed backbone (vertebral column)"
6802,story27,enclosing and protecting the nervous centers (cerebrospinal axis).
6803,story27,"These, therefore, may well be called backboned animals."
6804,story27,"All vertebrates, and none other, have a number of their anterior vertebral joints enlarged and consolidated into a box to form the skull,"
6805,story27,"in order to enclose and protect a similar enlargement of the nervous center,"
6806,story27,"viz., the brain; and also usually, but not always, a number of posterior joints,"
6807,story27,"enlarged and consolidated to form the pelvis, to serve as a firm support to the hind-limbs."
6808,story27,"All vertebrates, and none other, have two cavities,"
6809,story27,"enclosed and protected by the skeleton, viz., the neural cavity above, and the visceral or body cavity below, the vertebral column."
6810,story27,"All vertebrates, with few exceptions, and no other animals, have two and only two pair of limbs."
6811,story27,"The exceptions are of two kinds, viz.: (a) some lowest fishes, amphioxus and lampreys,"
6812,story27,which probably represent the vertebrate condition before limbs were acquired;
6813,story27,"and (b) degenerate forms like snakes and some lizards, which have lost their limbs by disuse."
6814,story27,So much concerns the general plan of skeletal structures and is strongly suggestive of -- in fact it is inexplicable without -- common origin.
6815,story27,"But much more remains which is not only suggestive, but demonstrative of such origin."
6816,story27,"By extensive comparison in the taxonomic and ontogenic series, the whole vertebrate structure in all its details in different animals"
6817,story27,may be shown to be modifications one of another.
6818,story27,"Sometimes a piece is enlarged, sometimes diminished, or even becomes obsolete; sometimes several pieces are consolidated into one;"
6819,story27,"but, in spite of all these obscurations, corresponding parts usually may be made out."
6820,story27,"These remarkable similarities in the common general plan alone are convincing evidences of descent,"
6821,story27,but attention may be called to a like similarity extending to the details of structure.
6822,story27,"For example: the wings of a bat (a mammal), a bird and a fossil flying reptile all show the same bones adaptively modified;"
6823,story27,"a series of either fore or hind limbs of a mammal with one toe (horse),"
6824,story27,"two toes (sheep), four toes (hog) and five toes (dog)"
6825,story27,"exhibit a remarkable series of homologies pointing to a five-toed ancestor,"
6826,story27,and any other series of organs of vertebrates would give the same evidence of fundamental resemblances (homologies).
6827,story27,"For such a series of facts the reader must be referred to special books like Wiedersheim's ""Comparative Anatomy of the Vertebrates,"""
6828,story27,"Romanes's ""Darwin and After Darwin"", and Le Conte's ""Evolution."""
6829,story27,The existence of great similarities in vertebrate structure is not always fully recognized.
6830,story27,"To the superficial observer the bodies of animals of different classes seem to differ fundamentally in plan,"
6831,story27,"to be entirely different machines, made each for its own purposes, at once, out of hand."
6832,story27,"Extensive comparison, on the contrary, shows them to be the same, although the essential identity is obscured by adaptive modifications."
6833,story27,"The simplest, in fact the only scientific, explanation of the phenomena of vertebrate structure is the idea of a primal vertebrate,"
6834,story27,modified more and more through successive generations by the necessities of different modes of life.
6835,story27,"See, then, the difference between man's mode of working and Nature's."
6836,story27,"A man having made a steam-engine, and desiring to use it for a different purpose from that for which it was first designed and used,"
6837,story27,will nearly always be compelled to add new parts not contemplated in the original machine.
6838,story27,"Nature rarely makes new parts -- never, if she can avoid it -- but, on the contrary, adapts an old part to the new function."
6839,story27,"It is as if Nature were not free to use any and every device to accomplish her end, but were conditioned by her own plans of structure;"
6840,story27,"as, indeed, she must be according to the derivation theory."
6841,story27,"Thus, in the fin of a fish, the fore-paw of a reptile or a mammal, the wing of a bird, and the arm and hand of a man"
6842,story27,"is found the same part, variously modified for many purposes."
6843,story27,Another striking class of the facts of morphology which admit of scientific explanation only along the line of homology
6844,story27,are the thousands of cases of rudimentary or vestigial structures to be found.
6845,story27,"Throughout both the animal and vegetable kingdoms dwarfed and useless representatives of organs are constantly met with,"
6846,story27,which in other and allied kinds of animals and plants are of large size and functional utility.
6847,story27,"Thus, for instance, the unborn whale has rudimentary teeth,"
6848,story27,"which are never destined to cut the gums; and throughout its life this animal retains, in a similarly rudimentary condition,"
6849,story27,a number of organs which never could have been of use to any kind of creature save a terrestrial quadruped.
6850,story27,"Other well-known examples among vertebrates are: Vestiges of hind limbs in certain snakes, reduced wings in the Apteryx and ostriches,"
6851,story27,"rudiments of eyes in cave fishes, hind limbs beneath the skin of whales, the vermiform appendix in man,"
6852,story27,"as well as useless muscles to move the ears and the skin, and also a very much reduced hairy covering over the surface of the body."
6853,story27,Wiedersheim has recorded more than one hundred and eighty such structural reminiscences in man.
6854,story27,"Now, rudimentary organs of this kind are of such frequent occurrence, that almost every species of organism presents one or more of them"
6855,story27,"usually, indeed, a considerable number."
6856,story27,"How, then, are they to be accounted for?"
6857,story27,Of course the theory of descent with adaptive modification has a simple answer to supply
6858,story27,"Namely that when from changed conditions of life, an organ which was previously useful becomes useless,"
6859,story27,"it will be suffered to dwindle away in successive generations, under the influence of certain natural causes."
6860,story27,"On the other hand, the theory of special creation can only maintain that these rudiments are formed for the sake of adhering to an ideal type."
6861,story27,"""Now, here again the former theory appears to be triumphant over the latter,"" says Romanes,"
6862,story27,"""for, without waiting to dispute the wisdom of making dwarfed and useless structures merely for the whimsical motive assigned,"
6863,story27,"surely if such a method were adopted in so many cases, we should expect that in consistency it would be adopted in all cases."
6864,story27,"This reasonable expectation, however, is far from being realized."
6865,story27,"In numberless cases, such as that of the fore-limbs of serpents, no vestige of a rudiment is present."
6866,story27,But the vacillating policy in the matter of rudiments does not end here; for it is shown in a still more aggravated form
6867,story27,where within the limits of the same natural group of organisms a rudiment is sometimes present and sometimes absent.
6868,story27,"For instance, although in nearly all the numerous species of snakes there are no vestiges of limbs,"
6869,story27,"in the Python we find very tiny rudiments of the hindlimbs. Now,"
6870,story27,"is it a worthy conception of Deity that,"
6871,story27,"while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of snakes, he should have added a tiny rudiment in the case of the Python"
6872,story27,"and even in that case should have maintained his ideal very inefficiently, inasmuch as only two limbs, instead of four, are represented?"
6873,story27,"Convincing as are the evidences of descent recorded in the structure of plants and animals,"
6874,story27,these evidences have been in the past thirty years somewhat overshadowed by the far more surprising evidences
6875,story27,of descent discovered in the development of plant and animal embryos.
6876,story27,A dozen volumes would be necessary
6877,story27,"to present the mass of embryological evidence, but a few salient facts will illustrate the kind of evidence to be deduced from embryology."
6878,story27,"Most remarkable of all the principles which have been discovered by embryologists is the ""Recapitulation Doctrine"""
6879,story27,"which, briefly stated, is that individual development (ontogeny) recapitulates ancestral history (phylogeny)."
6880,story27,Illustrations quoted from the works of Romanes and Le Conte will make this principle clear.
6881,story27,"""It is an observable fact,"" says Romanes,"
6882,story27,"that there is often a close correspondence between developmental changes as revealed by any chronological series of fossils which may happen to have been preserved,"
6883,story27,and developmental changes which may be observed during the life history of now existing individuals belonging to the same group of animals.
6884,story27,"the antlers of an existing deer furnish in their development a kind of ""resume,"" or recapitulation, of the successive phases"
6885,story27,whereby the primitive horn was gradually superseded by horns presenting a greater and greater number of prongs in successive species of extinct deer.
6886,story27,"Now, it must be obvious"
6887,story27,"that such a recapitulation in the life history of an existing animal of developmental changes successively distinctive of sundry allied,"
6888,story27,"though now extinct species, speaks strongly in favor of evolution."
6889,story27,"For as it is of the essence of this theory that new forms arise from older forms by way of hereditary descent,"
6890,story27,"we should antecedently expect, if the theory is true,"
6891,story27,"that the phases of development presented by the individual organism would follow, in their main outlines, those phases of development"
6892,story27,through which their long line of ancestors had passed.
6893,story27,"The only alternative view is that as species of deer,"
6894,story27,"for instance, were separately created, additional prongs were successively added to their antlers; and yet that,"
6895,story27,"in order to be so added to successive species, every individual deer belonging to later species was required to repeat in his own lifetime"
6896,story27,the process of successive additions which had previously taken place in a remote series of extinct species.
6897,story27,Now I do not deny that this view is a possible view; but I do deny that it is a probable one.
6898,story27,"According to the evolutionary interpretation of such facts, we can see a very good reason why the life-history of the individual"
6899,story27,is thus a condensed resume of the life history of its ancestral species.
6900,story27,But according to the opposite view no reason can be assigned why such should be the case.
6901,story27,"""It is well known,"" likewise comments Le Conte,"
6902,story27,"that the embryo or larva of a frog or toad, when first hatched, is a legless, tail-swimming, water-breathing, gill-breathing animal."
6903,story27,"It is essentially a fish, and would be so classed if it remained in this condition."
6904,story27,"The fish retains permanently this form, but the frog passes on."
6905,story27,"Next, it forms first one pair and then another pair of legs; and meanwhile it begins to breathe also by lungs."
6906,story27,"At this stage it breathes equally by lungs and by gills -- i.e., both air and water."
6907,story27,"Now, the lower forms of amphibians, such as siredon, menobranchus, siren, etc.,"
6908,story27,"retain permanently this form, and are therefore called ""perennibranchs,"" but the frog still passes on."
6909,story27,"Then the gills gradually dry up, as the lungs develop, and they now breathe wholly by lungs, but still retain the tail."
6910,story27,"Now this is the permanent, mature condition of many amphibians,"
6911,story27,"such as the triton, the salamander, etc., which are therefore called ""caducibranchs,"" but the frog still passes on."
6912,story27,"Finally, it loses the tail, or rather its tail is absorbed and its material used in further development, and it becomes a perfect frog,"
6913,story27,"the highest order (anoura) of this class. Thus, then, in ontogeny the fish goes no further than the fish stages."
6914,story27,The perennibranch passes through the fish stage to the perennibranch amphibian.
6915,story27,"The caducibranch takes first the fish form, then the perennibranch form, and finally the caducibranch form, but goes no further."
6916,story27,"Last, the anoura takes first the fish-form, then that of the perennibranch, then that of the caducibranch, and finally becomes anoura."
6917,story27,"Now, this is undoubtedly the order of succession of forms in geological times -- i.e., in the phylogenic series."
6918,story27,"Then in the Carboniferous, fishes still continuing, there appeared the lowest -- i.e., most fish-like forms of amphibians."
6919,story27,"Finally, only in the Tertiary, so far as we yet know, do the highest form (anoura) appear."
6920,story27,The general similarity of the three series is complete.
6921,story28,The Seven Wonders of the Ancient World. By Edgar J. Banks. Chapter two. The Walls of Babylon.
6922,story28,In the old city of Damascus you climb to the hump of a tall fleet dromedary.
6923,story28,"With guides and guards about you, you ride through the covered bazaars crowded with dark-faced Arabs in strange costumes,"
6924,story28,"and along the narrow winding lane which was once called the ""Street Called Straight."""
6925,story28,"Leaving the city by the eastern gate, and passing a small village or two,"
6926,story28,"you ascend the hill to the plateau, and before you, as far as the eye can reach, stretches the great Arabian Desert."
6927,story28,"With mingling fear and wonder at the mystery always lying beyond the desert horizon,"
6928,story28,"At first, paying little heed to you, she hesitates and glances anxiously about the desert as if in search of an enemy."
6929,story28,Now and then she reaches down to graze the thorny argool along the way.
6930,story28,"As the taps upon her shoulder are repeated, she stretches out her long neck, and with long strides makes for the eastern horizon;"
6931,story28,she realizes that she is bound on the long journey across the desert. Hour after hour she bears you over the hard monotonous plain.
6932,story28,The Damascus mosques and their minarets sink beneath the western sky.
6933,story28,The desert about you shows no signs of life;
6934,story28,"only a tall column of whirling sand, rearing its head until it is lost in the blue above, moves majestically along."
6935,story28,"In the distance your eyes detect a beautiful lake with shores fringed with trees,"
6936,story28,"but soon the phantom lake vanishes, while others, still farther beyond, appear and vanish in rapid succession."
6937,story28,Like a great ball of fire the sun sinks in the west.
6938,story28,The stars come out one by one and shine brighter than elsewhere as if to light you on your way.
6939,story28,"Late at night the weary dromedary kneels, and on the ground, close beside her, you lie down to sleep."
6940,story28,"Again, long before the stars have been scattered by the morning sun, you are on your way."
6941,story28,"Day after day you travel on, scorched by the heat of noon-day, shivering in the chill winds of the night."
6942,story28,gazing down upon the great Euphrates winding along the valley beneath.
6943,story28,"You have crossed the Arabian Desert, the first stage of the long journey to the walls of Babylon."
6944,story28,Here in the valley the water is sweet and the food abundant.
6945,story28,"For ten days you follow down the river, through little villages and black tent encampments, among scenes of strange Arab life which never lose their charm."
6946,story28,Everywhere the valley is dotted with the mounds of buried cities carefully guarding the secrets of the centuries of long ago.
6947,story28,At last you see before you a mound rising like a mountain from the level plain.
6948,story28,"Your journey is at an end. Before you is Babylon, the ""Gate of God,"" as the old name means."
6949,story28,About you is all that remains of the second of the Seven Wonders of the World.
6950,story28,"Babylon, even in the days of Nebuchadnezzar, was an old, old city."
6951,story28,"There is a Hebrew tradition that it was the oldest of all cities, but now we know that great empires flourished and passed away before Babylon was built."
6952,story28,"Old King Sargon I., who may have lived as early as three thousand eight hundred B.C.,"
6953,story28,"seems to have been the first to mention Babylon, and one of his inscriptions seems to say that he built the city and gave it its name."
6954,story28,"But in those very early days Babylon was little more than a shrine, surrounded with mud huts and date palms."
6955,story28,"It was about twenty-two fifty B.C., when the great Hammurabi made it his capital, that it became the chief city of Babylonia."
6956,story28,Its history for the next fifteen hundred years or more is obscure.
6957,story28,"We know the names of its kings, and the records speak of long wars with the Assyrians."
6958,story28,"In the year six eighty-nine B.C., Sinacherib, King of Nineveh, captured Babylon,"
6959,story28,"tore down its palaces and temples and walls, and scraped even the foundations of the city into the river."
6960,story28,The place where the old city had stood for three thousand years again became a desert.
6961,story28,"Esarhaddon, the son of Sinacherib, was the next King of Nineveh."
6962,story28,He rebuilt Babylon that in accordance with the ancient custom he might be crowned in the sacred city.
6963,story28,"When Esarhaddon died, one of his sons, Samas-sum-yukin, was made King of Babylon."
6964,story28,"Another son, Assurbanipal, or the great Sardanapalus of the Greeks, became the King of Nineveh."
6965,story28,"War broke out between the two brothers, and again Babylon was captured."
6966,story28,"In six twenty-six Assurbanipal died,"
6967,story28,"and in that same year Nabopolassar, the father of the great Nebuchadnezzar, became the King of Babylon."
6968,story28,The building of the Babylon so famous in history began with Nabopolassar.
6969,story28,"He enlarged the old city, erected temples, and began the construction of its walls."
6970,story28,"In six oh six, Nineveh, the old enemy of Babylon, fell, never to rise again."
6971,story28,"The next year, in six oh five, Nabopolassar died, and Nebuchadnezzar succeeded him to the throne."
6972,story28,"He continued the building operations of his father, until Babylon became the greatest city of its age,"
6973,story28,and surrounded it with walls the like of which no other city has ever seen.
6974,story28,"Nebuchadnezzar, or Nebuchadrezzar, as his name should be spelled, was the greatest character in Babylonian history,"
6975,story28,but about his name so many legends have grown that it is sometimes difficult to learn the facts of his life.
6976,story28,"Early he married Amuhia, a daughter of the Medean king."
6977,story28,"His military career began while he was still the crown prince, and his father was on the throne."
6978,story28,"In six oh five,"
6979,story28,"at the head of the Babylonian army, he defeated the Egyptians in the famous battle of Carchemish, the old Hittite capital,"
6980,story28,and drove them from Asia.
6981,story28,Then Syria and Palestine were added to his future empire.
6982,story28,"In five ninety-seven, when he sent his army to Jerusalem, he won the hatred of the Jews by taking Jehoiakin, the King, captive."
6983,story28,"Eleven years later, in five eighty-six, he destroyed the sacred Hebrew city,"
6984,story28,"transported the Jews to Babylon, and brought the Hebrew kingdom to an end."
6985,story28,"Centuries afterward, even to this day, Jewish mothers teach their children to hate his name."
6986,story28,They tell how he forced the exiles to carry heavy bags of sand across the desert to increase their burdens;
6987,story28,"how he cast Hebrew lads into a fiery furnace and into the lions' den,"
6988,story28,"and how, in punishment for all his wickedness, he became a calf, and for seven years grazed the grass in the fields about the city."
6989,story28,"Late in his life, in five sixty-seven, he invaded Egypt."
6990,story28,During all his reign there was little peace in his great mixed turbulent empire.
6991,story28,The walls of the palaces of many of the Assyrian kings were lined with great stone slabs engraved with reliefs and sometimes with the portrait of a king.
6992,story28,"But in Babylonia stone was difficult to obtain, and sculptures were very rare."
6993,story28,Therefore it was useless to hope that Nebuchadnezzar's portrait would be found on his palace walls.
6994,story28,"However, several decades ago, an Oriental appeared at the Berlin Museum,"
6995,story28,offering for sale a small cameo engraved with a helmeted head of a Greek type.
6996,story28,About the head was an inscription in Greek characters saying that the face was that of Nebuchadnezzar.
6997,story28,"The museum authorities believed that the cameo was one of the many spurious objects which the Eastern forgers were constantly sending to Europe,"
6998,story28,"yet they took an impression of it, and returned it to its owner."
6999,story28,"it was recognized that the cameo was genuine, and that it bore the likeness of the great King."
7000,story28,"Unfortunately, the little stone seal, perhaps the only one to preserve for us his features, appears to have been lost for ever."
7001,story28,"Its impression shows the face of a beardless young man, intelligent and refined."
7002,story28,The eyes are suggestive of the Semitic; the nose is of the Greek type;
7003,story28,"the lips are thin, the chin prominent; the neck is that of a strong vigorous man."
7004,story28,Such was the appearance of the builder of the walls of Babylon.
7005,story28,"Religion and cruelty frequently go hand in hand, and Nebuchadnezzar was exceedingly religious."
7006,story28,"Though a great warrior, it was not for his military deeds that he was best known."
7007,story28,"He was fond of restoring the ruined temples of the old Babylonian cities,"
7008,story28,and most of the records which have come from his time speak chiefly of his deeds of piety.
7009,story28,"Read the introduction to any of his inscriptions, of which the following is one, and you will call him vain and proud,"
7010,story28,"Nebuchadnezzar, King of Babylon, the exalted prince, the favorite of Marduk, the lofty patesi,"
7011,story28,"the beloved of Nabu, the arbiter, the possessor of wisdom, who seeks out the path of their divinity,"
7012,story28,"who reverences their lordship; the untiring governor, who ponders daily concerning the maintenance of Esagil and Ezida,"
7013,story28,and is continually anxious for the shrines of Babylon and Borsippa;
7014,story28,"the wise, the pious, the maintainer of Esagil and Ezida,"
7015,story28,"the first-born son of Nabopolassar, King of Babylon, am I."
7016,story28,"However cruel and religiously intolerant Nebuchadnezzar may have been, he was undoubtedly the greatest builder the world has ever seen."
7017,story28,There is scarcely one of the thousands of ruin mounds in Babylonia which does not contain bricks bearing his name.
7018,story28,There is scarcely a royal record from his reign which is not chiefly occupied with descriptions of his building operations.
7019,story28,"He rebuilt scores of the ancient temples, surrounded many cities with walls,"
7020,story28,"lined the shores of the rivers with embankments, and spanned the rivers with bridges."
7021,story28,"Tradition says that to please his foreign wife from the mountainous country he built the famous hanging gardens, but that may be only a tradition."
7022,story28,"His palace in Babylon was one of the world's largest buildings, but the walls with which he protected his palace and city were the wonder of the whole world."
7023,story28,The ancients never tired of describing them.
7024,story28,"Fortunately in several of his long inscriptions, recently discovered in the Babylonian mounds, Nebuchadnezzar speaks of the building of the walls."
7025,story28,In one of them he says:
7026,story28,"I completed Imgur-Bel and Nimitti-Bel, the great walls of Babylon, the mighty city, the city of his exalted power."
7027,story28,"At the entrance of the great gates I erected strong bulls of bronze, and terrible serpents standing upright."
7028,story28,My father did that which no previous king had done.
7029,story28,"With mortar and bricks he built two moat-walls about the city,"
7030,story28,"and I, with mortar and bricks, built a third great moat-wall, and joined it and united it closely with the moat-walls of my father."
7031,story28,I laid its foundation deep to the water level;
7032,story28,I raised its summit mountain high. I constructed a moat-wall of burned bricks about the west wall of Babylon.
7033,story28,My father built the moat-wall of the Arachtu canal securely with mortar and bricks.
7034,story28,"He built well the quays along the opposite shore of the Euphrates, but he did not finish all his work,"
7035,story28,"but I, his first-born, the beloved of his heart,"
7036,story28,"built the moat-walls of Arachtu with mortar and bricks, and, joining them together with those of my father, made them very solid."
7037,story28,A thing which no king before had ever done:
7038,story28,"To the west of Babylon, at a greater distance from the outer wall, I constructed an enclosing wall four thousand cubits in length about the city."
7039,story28,I dug its moat to the water level.
7040,story28,"I walled up its side with mortar and burned bricks, and I united it securely with the moat-walls of my father."
7041,story28,Along its edge I built a great wall of mortar and burned bricks mountain high.
7042,story28,"Berossus, a priest of the temple of Bel at Babylon, writing about two fifty B.C.,"
7043,story28,"was living in the city while the walls were still standing, though in a ruinous condition."
7044,story28,His brief description of them should not be omitted. He says that Nebuchadnezzar
7045,story28,"built three walls round about the inner city, and three others about that which was the outer; and this he did with burnt brick."
7046,story28,"And after he had walled the city, and adorned its gates, he built another palace before his father's palace; but so that they joined to it:"
7047,story28,to describe whose vast height and immense riches it would perhaps be too much for me to attempt.
7048,story28,"Yet as large and lofty as they were, they were completed in fifteen days."
7049,story28,"He also erected elevated places for walking, of stone; and made it resemble mountains: and built it so that it might be planted with all sorts of trees."
7050,story28,He also erected what is called a pensile paradise:
7051,story28,Perhaps Herodotus had never been in Babylon;
7052,story28,yet he at least tried to be accurate. He says:
7053,story28,"The city stands on a broad plain, and is an exact square, a hundred and twenty furlongs in length each way,"
7054,story28,so that the entire circuit is four hundred and eighty furlongs.
7055,story28,"While such is its size, in magnificence there is no other city that approaches to it."
7056,story28,"It is surrounded, in the first place, by a broad and deep moat, full of water, behind which rises a wall"
7057,story28,"fifty royal cubits in width, and two hundred in height."
7058,story28,"As fast as they dug the moat, the soil which they got from the cutting was made into bricks,"
7059,story28,and when a sufficient number were completed they baked the bricks in kilns.
7060,story28,"Then they set to building, and began by bricking the borders of the moat, after which they proceeded to construct the wall itself,"
7061,story28,"using throughout for their cement hot bitumen, and interposing a layer of wattled reeds at every thirtieth course of the bricks."
7062,story28,"On the top, along the edges of the wall, they constructed buildings of a single chamber facing one another,"
7063,story28,leaving between them room for a four-horse chariot to turn.
7064,story28,"In the circuit of the wall are a hundred gates, all of brass, with brazen lintels and sideposts."
7065,story28,"The bitumen used in the work was brought to Babylon from Is, a small stream which flows into the Euphrates"
7066,story28,"at the point where the city of the same name stands, eight days' journey from Babylon."
7067,story28,Lumps of bitumen are found in great abundance in this river.
7068,story28,The city is divided into two portions by the river which runs through the midst of it.
7069,story28,"This river is the Euphrates, a broad, deep, swift stream, which rises in Armenia, and empties itself into the Erythraean Sea."
7070,story28,"The city wall is brought down on both sides to the edge of the stream,"
7071,story28,thence from the corners of the wall there is carried along each bank of the river a fence of burned bricks.
7072,story28,The houses are mostly three and four stories high;
7073,story28,"the streets all run in straight lines, not only those parallel to the river, but also the cross streets which lead down to the waterside."
7074,story28,"At the river end of these cross streets are low gates in the fence that skirts the stream,"
7075,story28,"which are, like the great gates in the outer wall, of brass, and open on the water."
7076,story28,The outer wall is the main defense of the city.
