ID,story,text,V_pred,A_pred
4690,story17,"To meet his liabilities, he raised large sums on forged bills of acceptance drawn upon his mother, a woman of some means,",0.37741384,0.26594558
4691,story17,whose signature he counterfeited.,0.36187854,0.27162394
4692,story17,"In eighteen fifty-four he owed a very large sum of money, but he was temporarily relieved by the death of his wife,",0.3459369,0.27324623
4693,story17,whose life he had insured for thirteen thousand pounds.,0.38950342,0.2470996
4694,story17,There is every reason to suppose that he poisoned his wife to obtain possession of this sum upon her death.,0.27540997,0.3735868
4695,story17,"His brother was supposed to have been his next victim, upon whose life he had also effected an insurance for another thirteen thousand pounds.",0.3322744,0.33165932
4696,story17,"The brother too died conveniently, but the life office took some exception to the manner of the death, and hesitated to disburse the funds claimed by Palmer.",0.33977333,0.33371934
4697,story17,"Palmer tried to get a new insurance on the life of a hanger-on, one Bates, but no office would accept it, no doubt greatly to Bates's longevity.",0.35660267,0.26544762
4698,story17,"Meanwhile the bill discounters who held the forged acceptances, with other promissory notes, began to clamor for payment, and talk of issuing writs.",0.26798216,0.49129963
4699,story17,"Palmer, alive to the danger he ran of a prosecution for forgery, should the fraud he had committed be brought to light,",0.25768045,0.49784413
4700,story17,sought about for a fresh victim to supply him with funds.,0.32267419,0.3748804
4701,story17,"He fixed upon a sporting friend, Mr. John Parsons Cook, who had been in luck at Shrewsbury races, both as a winner and a backer,",0.39010185,0.2957415
4702,story17,whom he persuaded to go and stay at Rugeley in an hotel just opposite his own house.,0.390695,0.301051
4703,story17,"It was there that Cook was first taken ill with violent retchings and vomitings, all dating from visits of Palmer, who brought him medicines and food.",0.2611813,0.44870475
4704,story17,"Palmer's plan was to administer poison in quantities insufficient to cause death, but enough to produce illness which would account for death.",0.30864665,0.37773183
4705,story17,"For this purpose he gave, or there was the strongest presumption that he gave,",0.28816497,0.3864028
4706,story17,"antimony, which caused Cook's constant sickness.",0.27051097,0.4164912
4707,story17,Quantities of antimony were found in the body after death.,0.2860809,0.40882415
4708,story17,"While Cook lay ill, Palmer in his name pocketed the proceeds of the Shrewsbury settling,",0.36441773,0.3370953
4709,story17,and so got the money for which he was prepared to barter his soul.,0.32683372,0.37551707
4710,story17,"The last act now approached, and in order to avoid the detection of this last fraud, Palmer laid his plans for disposing of Cook.",0.22884955,0.45789465
4711,story17,"He decided to use strychnia, or the vegetable poison otherwise known as nux vomica;",0.28148967,0.4860938
4712,story17,and one of the many links in the long chain of evidence was an entry in a book of Palmer's to the effect that Quote.,0.37309745,0.3308026
4713,story17,strychnia kills by causing tetanic fixing of the respiratory muscles. End quote.,0.3674239,0.31616133
4714,story17,The purchase by Palmer of strychnia was proved.,0.40407163,0.2581632
4715,story17,"The night he bought it, Cook, who had been taking certain pills under medical advice, not Palmer's, was seized with violent convulsions.",0.21852882,0.5542429
4716,story17,"He had swallowed his pills as usual, at least Palmer had administered them",0.3832154,0.29255807
4717,story17,"whether the ordinary or his own pills will never be known, except as may be inferred from the results, which indicate that he had taken the latter.",0.40102544,0.27133343
4718,story17,"Cook recovered this time; it was probably Palmer's intention that he should recover, wishing to encourage the supposition that Cook was in a bad way.",0.3833784,0.28553855
4719,story17,Next night Cook had a second and a more violent attack.,0.26592445,0.503021
4720,story17,"That day Palmer had bought more strychnia, and had called in a fresh doctor.",0.37513176,0.33450505
4721,story17,"This tetanus, according to the prosecution, was produced by strychnia, and followed the administration of pills by Palmer",0.3027963,0.46014014
4722,story17,"prescribed nominally by the fresh doctor, for which Palmer had substituted his own.",0.2957476,0.42956054
4723,story17,Cook's death was horrible,0.14470881,0.55802214
4724,story17,"fearful paroxysms and cramps, ending in suffocation by the tetanic rigor which caught the muscles of the chest.",0.11687545,0.6364367
4725,story17,"After Cook's death his stepfather, who was much attached to him, came to Rugeley.",0.29812744,0.33146217
4726,story17,"while the muscles of the fingers were tightly clenched, not open, as usual in a corpse.",0.24290934,0.46358052
4727,story17,"He said nothing, but began to feel uneasy when he found that Cook's betting-book was missing, and that Palmer put it forward",0.19473231,0.564225
4728,story17,"that his friend had died greatly embarrassed, with bills to the amount of four thousand pounds out in his name.",0.18627642,0.61541414
4729,story17,"Palmer too showed an indecent haste in preparing the body for interment, and in obtaining the usual certificate.",0.2121564,0.52832675
4730,story17,"After this the step-father insisted upon a post-mortem, which was conducted somewhat carelessly.",0.30596536,0.42863476
4731,story17,"The intestines were, however, preserved and sent for analysis,",0.3835004,0.34729984
4732,story17,"but it was proved that Palmer tried hard to get possession of the jar containing them,",0.28667837,0.46704882
4733,story17,and even sought to upset the vehicle by which they were being conveyed a part of the way to London.,0.30817166,0.47307053
4734,story17,"The examination of the stomach betrayed the presence of antimony in large quantities, but no strychnia,",0.3952498,0.33145294
4735,story17,and it was on the entire absence of the latter that the defense was principally based when Palmer was brought to trial.,0.41406277,0.28461105
4736,story17,All the circumstances were so suspicious that he could not escape the criminal charge.,0.20261641,0.6321614
4737,story17,"He had already been arrested on a writ issued at the instance of the money-lenders, and an action had been commenced against Mrs. Palmer on her acceptances.",0.3596229,0.37950367
4738,story17,"It came out at once that these had been forged, and the whole affair at once took the ugliest complexion.",0.20965242,0.6290062
4739,story17,"A government prosecution was instituted, and Palmer was brought to Newgate for trial at the Central Criminal Court.",0.22662026,0.6595583
4740,story17,There was not much reserve about him when there.,0.353043,0.35691085
4741,story17,He frequently declared before and during the trial that it would be impossible to find him guilty.,0.28047588,0.5476774
4742,story17,"He never actually said that he was not guilty, but he was confident he would not be convicted.",0.34145647,0.4279296
4743,story17,He relied on the absence of the strychnia.,0.37169588,0.2857974
4744,story17,"But the chain of circumstantial evidence was strong enough to satisfy the jury, who agreed to their verdict in an hour.",0.30049503,0.4031438
4745,story17,"At the last moment Palmer tossed a bit of paper over to his counsel, on which he had written, quote, I think there will be a verdict of Not Guilty, end quote.",0.40074456,0.23312071
4746,story17,Even after the death sentence had been passed upon him he clung to the hope that the Government would grant him a reprieve.,0.2587396,0.41151115
4747,story17,"To the last, therefore, he played the part of a man wrongfully convicted, and did not abandon hope",0.27624002,0.36378688
4748,story17,He suffered at Stafford in front of the jail.,0.29005072,0.293524
4749,story17,"Dove, a fiendish brute, found from the evidence in that case that he could kill his wife, whom he hated,",0.20322737,0.53837013
4750,story17,"with exquisite torture, and with a poison that would leave, as he thought, no trace.",0.24232419,0.5435802
4751,story17,"In the latter hope he was happily disappointed. But as this case is beyond my subject, I merely mention it as one of the group already referred to.",0.42072642,0.23527701
4752,story17,"Three years later came the case of Dr. Smethurst,",0.42272806,0.27069303
4753,story17,"presenting still greater features of resemblance with Palmer's, for both were medical men, and both raised difficult questions of medical jurisprudence.",0.45085937,0.23092517
4754,story17,"In both the jury had no doubt as to the guilt of the accused, only in Smethurst's case the then Home Secretary, Sir George Cornewall Lewis,",0.42198357,0.26842824
4755,story17,"could not divest his mind of serious doubt, and of which the murderer got the benefit.",0.41234457,0.25116676
4756,story17,"Smethurst's escape may have influenced the jury in the Poplar poisoning case,",0.36994016,0.29794943
4757,story17,"which followed close on its heels, although in that the verdict of ""Not Guilty"" was excusable, as the evidence was entirely circumstantial.",0.42539477,0.24910802
4758,story17,"There was no convincing proof that the accused had administered the poison, although beyond question that poison had occasioned the death.",0.42029747,0.22979143
4759,story17,"Dr. Smethurst was long an inmate of Newgate, and was tried at the Central Criminal Court.",0.40785658,0.2608267
4760,story17,"He had all the characteristics of the poisoner -- the calm deliberation,",0.34904355,0.3219151
4761,story17,"the protracted dissimulation, as with unshrinking, relentless wickedness the deadly work is carried on to the end.",0.3662381,0.294397
4762,story17,"Smethurst's victim was a Miss Bankes, with whom he had contracted a bigamous marriage.",0.35214716,0.33502394
4763,story17,"He had met her at a boarding-house, where he lived with his own wife, a person of ""shady"" antecedents,",0.37588292,0.27274626
4764,story17,and whom he left without scruple to join Miss Bankes.,0.41922706,0.23112193
4765,story17,"The latter seems to have succumbed only too willingly to his fascinations, and to have as readily agreed to marry him,",0.3430124,0.3442895
4766,story17,in spite of the existence of the other Mrs. Smethurst.,0.32510155,0.36346662
4767,story17,"Probably the doctor had told her the story he brought forward when tried for bigamy, namely,",0.3609661,0.29564476
4768,story17,"that Mrs. Smethurst had no right to the name, but had a husband of her own, one Johnson, alive -- a story subsequently disproved.",0.40182278,0.25720882
4769,story17,"Miss Bankes seems to have counted upon some species of whitewashing, no less than the repudiation of the other marriage,",0.3846082,0.24790332
4770,story17,and told her sister as much when they last met.,0.43608746,0.19684674
4771,story17,"For some months Smethurst and Miss Bankes lived together as man and wife, first in London, and then at Richmond.",0.49825612,0.22059874
4772,story17,"She had a little fortune of her own, some one thousand seven hundred pounds or one thousand eight hundred pounds,",0.43224964,0.25087637
4773,story17,"and a life-interest in five thousand pounds, a fact on which Smethurst's counsel dwelt with much weight,",0.40514484,0.24985594
4774,story17,as indicating a motive for keeping her alive rather than killing her.,0.39416254,0.24706297
4775,story17,"But probably the lump sum was the bait, or perhaps Smethurst wished to return to his temporarily deserted first wife.",0.35089716,0.29634497
4776,story17,"Whatever the exact cause which impelled him to crime, it seems certain that he began to give her some poison,",0.23375563,0.45368096
4777,story17,"either arsenic or antimony, or both, in small quantities,",0.2600691,0.4456075
4778,story17,"As she became worse and worse, Smethurst called in the best medical advice in Richmond,",0.27384055,0.45626068
4779,story17,but was careful to prime them with his facts and lead them if possible to accept his diagnosis of the case.,0.28331137,0.4522238
4780,story17,"Smethurst was found guilty by the jury, and sentenced to death.",0.15805006,0.7006393
4781,story17,"But a long public discussion followed, and in consequence he was reprieved.",0.36607695,0.36253625
4782,story17,"The Home Secretary, in a letter to the Lord Chief Baron, stated that, quote, although the facts are full of suspicion against Smethurst,",0.40031496,0.31493974
4783,story17,there is not absolute and complete evidence of his guilt. End quote.,0.44698325,0.26024118
4784,story17,"Smethurst was therefore given a free pardon for the offense of murder,",0.4501159,0.26540056
4785,story17,"but he was subsequently again tried for bigamy, and sentenced to twelve months' imprisonment.",0.4428979,0.2591552
4786,story17,Catherine Wilson was a female poisoner who did business wholesale.,0.41132638,0.24179362
4787,story17,She was tried in April eighteen sixty-two on suspicion of having attempted to poison a neighbor with oil of vitriol.,0.37657037,0.3263856
4788,story17,"The circumstances were strange. Mrs. Wilson had gone to the chemist's for medicine,",0.39287668,0.2976803
4789,story17,"and on her return had administered a dose of something which burnt the mouth badly, but did not prove fatal.",0.37988546,0.2714463
4790,story17,"Wilson was acquitted on this charge, but other suspicious facts cropped up while she was in Newgate.",0.36510134,0.28527546
4791,story17,It appeared that several persons with whom she was intimate had succumbed suddenly.,0.33431575,0.34451973
4792,story17,"In all cases the symptoms were much the same,",0.3278931,0.3790754
4793,story17,"vomiting, violent retching, purging, such as are visible in cholera, and all dated from the time when she knew a young man named Dixon,",0.362325,0.3698089
4794,story17,who had been in the habit of taking colchicum for rheumatism. Mrs. Wilson heard then casually from a medical man,0.38085383,0.31478897
4795,story17,"that it was a very dangerous medicine, and she profited by what she had heard.",0.32931018,0.3542611
4796,story17,"Soon afterwards a friend, Mrs. Atkinson, came to London from Westmoreland, and stayed in Mrs. Wilson's house.",0.43009657,0.20592602
4797,story17,"She was in good health on leaving home, and had with her a large sum of money.",0.43634638,0.2287814
4798,story17,"While with Mrs. Wilson she became suddenly and alarmingly ill, and died in great agony.",0.08605401,0.64087313
4799,story17,"Her husband, who came up to town, would not allow a post-mortem, and again Mrs. Wilson escaped.",0.22505456,0.45163116
4800,story17,"Mrs. Atkinson's symptoms had been the same as Dixon's. Then Mrs. Wilson went to live with a man named Taylor,",0.38295776,0.2687275
4801,story17,"Last of all Mrs. Wilson poisoned her landlady, Mrs. Soames, under precisely the same conditions as the foregoing.",0.2749738,0.41883573
4802,story17,"Here, however, the evidence was strong and sufficient.",0.35382685,0.34795097
4803,story17,"It was proved that Mrs. Wilson had given Mrs. Soames something peculiar to drink,",0.3498374,0.3824289
4804,story17,"that immediately afterwards Mrs. Soames was taken ill with vomiting and purging,",0.29766744,0.45790014
4805,story17,and that Mrs. Wilson administered the same medicine again and again.,0.3097583,0.3980356
4806,story17,"The last time Mrs. Soames showed great reluctance to take it, but Wilson said it would certainly do her good.",0.2923865,0.4245674
4807,story17,"This mysterious medicine Wilson kept carefully locked up, and allowed no one to see it,",0.32054886,0.39522982
4808,story17,but its nature was betrayed when this last victim also died.,0.27596864,0.4033519
4809,story17,"The first post-mortem indicated death from natural causes,",0.31767282,0.36544436
4810,story17,but a more careful investigation attributed it beyond doubt to over-doses of colchicum.,0.2949701,0.4434182
4811,story17,"Dr. Alfred Taylor, the great authority and writer on medical jurisprudence, corroborated this, and in his evidence on the trial",0.40836322,0.39526471
4812,story17,"fairly electrified the court by declaring it his opinion that many deaths, supposed to be from cholera, were really due to poison.",0.36876425,0.48010567
4813,story17,"This fact was referred to by the judge in his summing up,",0.43507573,0.3479903
4814,story17,who said that he feared it was only too true that secret poisoning was at that time very rife in the metropolis.,0.32591414,0.4710487
4815,story17,"Wilson was duly sentenced to death, and suffered impenitent, hardened, and without any confession of her guilt.",0.22785023,0.5372054
4816,story17,"Although murder by insidious methods had become more common, cases where violence of the most deadly and determined kind was offered",0.35911503,0.30328926
4817,story17,"had not quite disappeared. I will mention two cases of this class, one accompanied with piracy on the high seas,",0.40064552,0.26724917
4818,story17,"the other perpetrated in a railway-carriage, and showing the promptitude with which criminals accept and utilize altered conditions of life,",0.38534203,0.25248143
4819,story17,more particularly as regards locomotion.,0.42085356,0.21640566
4820,story17,"The first case was that of the 'Flowery Land,'",0.40045813,0.27505872
4821,story17,"which left London for Singapore on the twenty-eighth July, eighteen sixty-three, with a cargo of wine and other goods.",0.44276592,0.21078384
4822,story17,Her captain was John Smith;,0.44141555,0.23524977
4823,story17,"the first and second mates, Karswell and Taffir; there were two other Englishmen on board, and the rest of the crew were a polyglot lot,",0.4158147,0.24130863
4824,story17,"most of them, as was proved by their subsequent acts, blackguards of the deepest dye.",0.30074075,0.36941218
4825,story17,"Six were Spaniards, or rather natives of Manilla, and men of color; one was a Greek, another a Turk;",0.40319285,0.2852865
4826,story17,"there were also a Frenchman, a Norwegian (the carpenter), three Chinamen, a ""Sclavonian,"" and a black on board.",0.42121762,0.24807006
4827,story17,Navigation and discipline could not be easy with such a nondescript crew.,0.41001195,0.25190055
4828,story17,"The captain was kindly but somewhat intemperate, the first mate a man of some determination,",0.4407764,0.21649943
4829,story17,and punishment such as rope's-ending and tying to the bulwarks had to be applied to get the work properly done.,0.42726544,0.19522154
4830,story17,"The six Spaniards, the Greek, and the Turk were in the same watch,",0.4042222,0.29878575
4831,story17,"eight truculent and reckless scoundrels, who, brooding over their fancied wrongs, and burning for revenge,",0.1162802,0.76810884
4832,story17,hatched amongst them a plot to murder their officers and seize the ship.,0.099820174,0.8236703
4833,story17,"The mutiny was organized with great secrecy, and broke out most unexpectedly in the middle of the night.",0.17360608,0.68317395
4834,story17,A simultaneous attack was made upon the captain and the first mate.,0.15421404,0.7339406
4835,story17,The latter had the watch on deck.,0.24635904,0.56169546
4836,story17,"He was struck down, imploring mercy, but they beat him about the head and face",0.053508356,0.8512856
4837,story17,"till every feature was obliterated, and then, still living, flung him into the sea.",0.05989697,0.84465116
4838,story17,"Meanwhile the captain, roused from his berth,",0.25631475,0.5646371
4839,story17,"came out of the cabin, was caught near the 'companion' by the rest of the mutineers, and promptly dispatched with daggers.",0.11968046,0.74050146
4840,story17,"The captain's brother, a passenger on board the 'Flowery Land,' was also stabbed to death and his body thrown overboard.",0.15772744,0.6662248
4841,story17,"The second mate, who had heard the hammering of the capstan-bars and the handspikes, with the first mate's and captain's agonized cries, had come out,",0.2700593,0.5306852
4842,story17,"verified the murderers, and then shut himself up in his cabin.",0.20433311,0.6223266
4843,story17,"He was soon summoned on deck, but as he would not move, the mutineers came down and stood in a circle round his berth.",0.17298849,0.6917588
4844,story17,"Leon, or Lyons, who spoke English,",0.33142546,0.40337566
4845,story17,when asked said they would spare his life if he would navigate the ship for them to the River Plate or Buenos Aires.,0.30981293,0.46856925
4846,story17,"Taffir, the second mate, agreed, but constantly went in fear of his life for the remainder of the voyage;",0.07393258,0.833566
4847,story17,"and although the mutineers spared him, they ill-treated the Chinamen, and cut one badly with knives.",0.0921391,0.77727884
4848,story17,"Immediately after the murder cases of champagne, which formed part of the cargo, were brought on deck and broached;",0.23671106,0.52654797
4849,story17,"the captain's cabin ransacked, his money and clothes divided amongst the mutineers, as well as much of the merchandise on board.",0.1762092,0.6464802
4850,story17,"Leon wished to make every one on board share and share alike, so as to implicate the innocent with the guilty;",0.20918104,0.6036833
4851,story17,"but Vartos, or Watto, the Turk, would not allow any but the eight mutineers to have anything.",0.24428351,0.5537669
4852,story17,"The murders were perpetrated on the tenth September, and the ship continued her voyage for nearly three weeks, meeting and speaking one ship only.",0.3261918,0.35079017
4853,story17,"On the second October they sighted land, ten miles distant;",0.39076248,0.30574518
4854,story17,"the mutineers took command of the ship, put her about till night-fall, by which time they had scuttled her, got out the boats, and all left the ship.",0.36250475,0.33215526
4855,story17,"The rest of the crew were also permitted to embark, except the Chinamen, one of whom was thrown into the water and drowned,",0.24072324,0.44266462
4856,story17,"while the other two were left to go down in the ship, and were seen clinging to the tops until the waters closed over them.",0.22323583,0.53147
4857,story17,The boats reached the shore on the fourth October. Leon had prepared a plausible tale to the effect that they belonged to an American ship,0.4191902,0.24265195
4858,story17,"from Peru bound to Bordeaux, which had foundered at sea;",0.4053981,0.25310522
4859,story17,"that they had been in the boats five days and nights, but that the captain and others had been lost.",0.39545655,0.21785496
4860,story17,The place at which they landed was not far from the entrance to the River Plate.,0.4654027,0.18587564
4861,story17,"A farmer took them in for the night, and drove them next day to Rocha, a place north of Maldonado.",0.47078425,0.20261429
4862,story17,"Taffir, the mate, finding there was a man who could speak English at another place twenty miles off,",0.45976812,0.27380782
4863,story17,"repaired there secretly, and so gave information to the Brazilian authorities.",0.45906597,0.30785108
4864,story17,"The mutineers were arrested, the case inquired into by a naval court-martial,",0.33839446,0.50331914
4865,story17,"and the prisoners eventually surrendered to the British authorities, brought to England, and lodged in Newgate.",0.35501823,0.5025223
4866,story17,Their trial followed at the Central Criminal Court.,0.41474503,0.3143972
4867,story17,"Eight were arraigned at the same time: six Spaniards, Leon, Blanco, Duranno, Santos, and Marsolino;",0.3776332,0.32959458
4868,story17,"Vartos the Turk, and Carlos the Greek.",0.39222613,0.29474628
4869,story17,"Seven were found guilty of murder on the high seas, and one, Carlos, acquitted.",0.31954405,0.39801043
4870,story17,"Two of the seven, Santos and Marsolino, were reprieved, and their sentences commuted to penal servitude for life;",0.35526752,0.34427878
4871,story17,the remaining five were executed in one batch.,0.3239634,0.37749937
4872,story17,"They were an abject, miserable crew, cowards at heart; but some, especially Lopez, continued bloodthirsty to the last.",0.1534425,0.5740016
4873,story17,"Lopez took a violent dislike to the officer of the ward in charge of them, and often expressed a keen desire to do for him.",0.22915842,0.5353785
4874,story17,"They none of them spoke much English except Leon, commonly called Lyons.",0.3866523,0.26707625
4875,story17,"After condemnation, as the rules now kept capital convicts strictly apart, they could not be lodged in the two condemned cells,",0.4056352,0.26780608
4876,story17,"and they were each kept in an ordinary separate cell of the newly-constructed block, with the ""traps,"" or square openings in the cell door,",0.4175263,0.24340256
4877,story17,"let down. A full view of them was thus at all times obtainable by the officers who, without intermission, day and night patrolled the ward.",0.39081097,0.26930636
4878,story17,On the morning of execution the noise of fixing the gallows in the street outside awoke one or two of them.,0.36129406,0.29809391
4879,story17,"Lyons asked the time, and was told it was only five.",0.42262867,0.2538851
4880,story17,"""Ah!"" he remarked, ""they will have to wait for us then till eight.""",0.39386073,0.41109604
4881,story17,Lopez was more talkative.,0.47313705,0.20519091
4882,story17,When the warder went in to call him he asked for his clothes. He was told he would have to wear his own.,0.36320433,0.3277198
4883,story17,"Then he wanted to know when the policemen would arrive, and was told none would come.",0.31653136,0.3685373
4884,story17,The soldiers then?,0.31647432,0.34915662
4885,story17,No soldiers either.,0.2301616,0.49328753
4886,story17,The convicts were pinioned one by one and sent singly out to the gallows.,0.148331,0.6444271
4887,story17,"As the first to appear would have some time to wait for his fellows, a difficult and painful ordeal,",0.34966993,0.36311886
4888,story17,the seemingly most courageous was selected to lead the way.,0.32783392,0.39082614
4889,story17,"This was Duranno; but the sight of the heaving mass of uplifted, impassioned faces",0.20605001,0.5629146
4890,story17,"was too much for his nerves, and he so nearly fainted that he had to be seated in a chair.",0.12839714,0.7430558
4891,story18,"The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section twenty-one: Newgate Notorieties, part two.",0.46633917,0.26077598
4892,story18,"In July eighteen sixty-four occurred the murder of Mr. Briggs, a gentleman advanced in years and chief clerk in Robarts' bank.",0.33905455,0.30692637
4893,story18,"As the circumstances under which it was perpetrated were somewhat novel,",0.35141563,0.32173538
4894,story18,"and as some time elapsed before the discovery and apprehension of the supposed murderer,",0.34357023,0.3286902
4895,story18,the public mind was greatly agitated by the affair for several months. The story of the murder must be pretty familiar to most of my readers.,0.4340773,0.18712512
4896,story18,"Mr. Briggs left the bank one afternoon as usual, dined with his daughter at Peckham,",0.40130705,0.24863383
4897,story18,"then returned to the city to take the train from Fenchurch Street home, traveling by the North London Railway.",0.4007412,0.23264618
4898,story18,"He lived at Hackney, but he never reached it alive.",0.15500201,0.42866996
4899,story18,"When the train arrived at Hackney station, a passenger who was about to enter one of the carriages found the cushions soaked with blood.",0.2032085,0.51210284
4900,story18,"Inside the carriage was a hat, a walking-stick, and a small black leather bag.",0.28095806,0.41850168
4901,story18,About the same time a body was discovered on the line near the railway-bridge by Victoria Park.,0.2683451,0.4291862
4902,story18,"It was that of an aged man, whose head had been battered in by a life-preserver.",0.14897174,0.5546158
4903,story18,"There was a deep wound just over the ear, the skull was fractured, and there were several other blows and wounds on the head.",0.21499553,0.53399986
4904,story18,"Strange to say, the unfortunate man was not yet dead, and he actually survived more than four-and-twenty hours.",0.32940745,0.40244365
4905,story18,"His identity was established by a bundle of letters in his pocket, which bore his full address:",0.38012695,0.3128885
4906,story18,"T. Briggs, Esq., Robarts and Co., Lombard Street.",0.37643874,0.2953087
4907,story18,"The friends of Mr. Briggs were communicated with, and it was ascertained that when he left home the morning of the murderous attack,",0.38880473,0.31821585
4908,story18,he wore gold-rimmed eye-glasses and a gold watch and chain.,0.43750596,0.23837633
4909,story18,"The stick and bag were his, but not the hat.",0.42145243,0.24545965
4910,story18,"A desperate and deadly struggle must have taken place in the carriage, and the stain of a bloody hand marked the door.",0.30235246,0.44292632
4911,story18,"The facts of the murder and its object, robbery, were thus conclusively proved.",0.3938986,0.3298438
4912,story18,"It was also easily established that the hat found in the carriage had been bought at Walker's, a hatter's in Crawford Street,",0.44883007,0.28952694
4913,story18,"Marylebone; while within a few days Mr. Briggs' gold chain was traced to a jeweler's in Cheapside,",0.47364986,0.26602063
4914,story18,"Mr. Death, who had given another in exchange for it to a man supposed to be a foreigner.",0.45248955,0.26487124
4915,story18,More precise clues to the murderer were not long wanting; indeed the readiness with which they were produced and followed up,0.54122216,0.2903049
4916,story18,showed how greatly the publicity and wide dissemination of the news regarding murder facilitate the detection of crime.,0.56506,0.2829187
4917,story18,"In little more than a week a cabman came forward and voluntarily made a statement which at once drew suspicion to a German, Franz Müller,",0.45871532,0.36612943
4918,story18,who had been a lodger of his. Müller had given the cabman's little daughter a jeweler's cardboard box bearing the name of Mr. Death.,0.45107347,0.2664903
4919,story18,A photograph of Müller shown the jeweler was identified as the likeness of the man who had exchanged Mr. Briggs' chain.,0.44332007,0.2605222
4920,story18,"Last of all, the cabman swore that he had bought the very hat found in the carriage for Müller at the hatter's, Walker's of Crawford Street.",0.47937265,0.23363703
4921,story18,"There was no mystery about his departure; he had gone to Canada, by the 'Victoria' sailing ship, starting from the London docks, and bound to New York.",0.46000838,0.2778465
4922,story18,"Directly the foregoing facts were established, a couple of detective officers, armed with a warrant to arrest Müller,",0.46845773,0.33514434
4923,story18,"and accompanied by Mr. Death the jeweler and the cabman, went down to Liverpool and took the first steamer across the Atlantic.",0.44806853,0.2557716
4924,story18,"This was the 'City of Manchester,' which was expected to arrive some days before the 'Victoria,' and did so.",0.4893794,0.20024568
4925,story18,"The officers went on board the 'Victoria' at once, Müller was identified by Mr. Death, and the arrest was made.",0.4960731,0.43071866
4926,story18,"In searching the prisoner's box, Mr. Briggs' watch was found wrapped up in a piece of leather,",0.40600872,0.3517535
4927,story18,"and Müller at the time of his capture was actually wearing Mr. Briggs' hat, cut down and somewhat altered.",0.41447315,0.42976522
4928,story18,"The prisoner was forthwith extradited and sent back to England, which he reached with his escort on the seventeenth September the same year.",0.4897911,0.3356674
4929,story18,"His trial followed at the next sessions of the Central Criminal Court, and ended in his conviction.",0.4519429,0.32399207
4930,story18,"The case was one of circumstantial evidence, but, as Sir Robert Collyer the Solicitor-General pointed out,",0.44791678,0.2995332
4931,story18,it was the strongest circumstantial evidence which had ever been brought forward in a murder case.,0.43167433,0.32510358
4932,story18,It was really evidence of facts which could not be controverted or explained away.,0.42874637,0.26824367
4933,story18,"There was the prisoner's poverty, his inability to account for himself on the night of the murder, and his possession of the property of the murdered man.",0.33852676,0.37558225
4934,story18,"An alibi was set up for the defense, but not well substantiated, and the jury without hesitation returned a verdict of guilty.",0.29069757,0.4867154
4935,story18,Müller protested after sentence of death had been passed upon him that he had been convicted on a false statement of facts.,0.2177099,0.5509589
4936,story18,"He adhered to this almost to the very last. His case had been warmly espoused by the Society for the Protection of Germans in this country,",0.30276316,0.4100533
4937,story18,and powerful influence was exerted both here and abroad to obtain a reprieve.,0.3004105,0.33883175
4938,story18,Müller knew that any confession would ruin his chances of escape.,0.16813537,0.5582451
4939,story18,"His arguments were specious and evasive when pressed to confess. ""Why should man confess to man?"" he replied;",0.20650382,0.5295345
4940,story18,"man cannot forgive man, only God can do so. Man is therefore only accountable to God.",0.22167628,0.5108701
4941,story18,"But on the gallows, when the cap was over his eyes and the rope had been adjusted round his neck, and within a second of the moment when he would be launched into eternity,",0.13754635,0.5485289
4942,story18,"he whispered in the ear of the German pastor who attended him on the scaffold,",0.21292612,0.479196
4943,story18,While in the condemned cell he conversed freely with the warders in broken English or through an interpreter.,0.34402716,0.2915947
4944,story18,"He is described as not a bad-looking man, with a square German type of face,",0.37726626,0.31636867
4945,story18,"blue eyes which were generally half closed, and very fair hair.",0.41034976,0.26120624
4946,story18,"He was short in stature, his legs were light for the upper part of his body, which was powerful, almost herculean.",0.40242425,0.26893115
4947,story18,It is generally supposed that he committed the murder under a sudden access of covetousness and greed.,0.35283676,0.2748393
4948,story18,"He saw Mr. Briggs' watch-chain, and followed him instantly into the carriage, determined to have it at all costs.",0.23563574,0.5484281
4949,story18,"His crime under this aspect of it was less premeditated, and less atrocious therefore, than that of Lefroy.",0.4038959,0.2182319
4950,story18,One other curious murder may be added to the two foregoing.,0.42472166,0.20721121
4951,story18,Christian Sattler was by birth a German.,0.4441915,0.20617884
4952,story18,"He had led a wild life; had left his native land and enlisted first in the French army in Algeria,",0.42335123,0.25632444
4953,story18,afterwards in the British German Legion raised for the Crimean War.,0.43090576,0.20105542
4954,story18,"At the disbandment of the force, as he was without resources, he turned his attention to hotel robberies, by which he lived for some years.",0.4140823,0.22272515
4955,story18,"He at length stole a carpet-bag containing valuables, and fled to Hamburgh.",0.33563647,0.32989576
4956,story18,"Thither, he was pursued by a detective officer,",0.33762822,0.3866917
4957,story18,"Inspector Thain, who, being unable to obtain his extradition legally, had him inveigled on board an English steamer,",0.34789616,0.38271952
4958,story18,where the arrest was made.,0.3345708,0.38499823
4959,story18,"Sattler was ironed for safe custody,",0.29654938,0.4820002
4960,story18,"a proceeding which he vehemently resented, and begged that they might be removed, as the handcuffs hurt his wrists.",0.14154892,0.7841546
4961,story18,The inspector said that they could not be removed till he reached England.,0.32385755,0.42651337
4962,story18,This reply of his contained no promise of immediate release.,0.35934603,0.39030054
