ID,story,text,V_pred,A_pred
45839,story11,"He observed all this to amuse himself, for the thirty-seven and a half pistoles were a long time coming.",0.48242807,0.182537
45840,story11,Raoul recalled his attention to it.,0.4673939,0.1923466
45841,story11,"Monsieur, said he, you do not hurry your tenant, and the condemned will soon be here.",0.43772995,0.21988091
45842,story11,There will then be such a press we shall not be able to get out.,0.40286317,0.2834046
45843,story11,"Mordioux! But it was in vain he cried and knocked upon the wreck of the old table, which fell to pieces beneath his fist;",0.24671714,0.4998424
45844,story11,nobody came.,0.22191751,0.525968
45845,story11,"and having cast an oblique glance at D'Artagnan and his companion, directed his course towards the cabaret itself, looking about in all directions with his eyes capable of piercing walls of consciences.",0.23089227,0.6029207
45846,story11,"Humph! said D'Artagnan, my tenants are communicating.",0.1977815,0.71602684
45847,story11,"That, no doubt, now, is some amateur in hanging matters.",0.34647426,0.3386959
45848,story11,At the same moment the cries and disturbance in the upper chambers ceased.,0.3706458,0.39829367
45849,story11,"Silence, under such circumstances, surprises more than a twofold increase of noise.",0.44308493,0.34800148
45850,story11,D'Artagnan wished to see what was the cause of this sudden silence.,0.4247868,0.23518187
45851,story11,"D'Artagnan would perhaps have heard his speech but for the dominant noise of the popular clamors, which made a formidable accompaniment to the harangue of the orator.",0.46163988,0.19697084
45852,story11,"But it was soon finished, and all the people the cabaret contained came out, one after the other, in little groups, so that there only remained six in the chamber;",0.4596,0.2017527
45853,story11,a circumstance rendered strange by the fine weather and the heat.,0.46519348,0.18016174
45854,story11,"It is very singular, said D'Artagnan to Raoul, but I think I know those faces yonder.",0.29615688,0.52193487
45855,story11,"""Don't you think you can smell the smoke here?"" said Raoul ""I rather think I can smell a conspiracy,"" replied D'Artagnan.",0.2911194,0.5784768
45856,story11,"He had not finished speaking, when four of these men came down into the court, and without the appearance of any bad design, mounted guard at the door of communication, casting, at intervals, glances at D'Artagnan, which signified many things.",0.24173398,0.6099046
45857,story11,"Mordioux! said D'Artagnan, in a low voice, there is something going on.",0.18440303,0.6985296
45858,story11,"Are you curious, Raoul? According to the subject, chevalier.",0.42438236,0.24428119
45859,story11,"Well, I am as curious as an old woman.",0.43160453,0.33675578
45860,story11,Come a little more in front; we shall get a better view of the place.,0.46833193,0.18453863
45861,story11,I would lay a wager that view will be something curious.,0.45476076,0.3116168
45862,story11,"And I, then - do you think I am a savage?",0.3871234,0.40748417
45863,story11,"We will go in again, when it is time to do so.",0.47892714,0.17280237
45864,story11,"The two last drinkers, instead of looking out at this window, kept up the fire.",0.48549017,0.15232502
45865,story11,On seeing D'Artagnan and his friend enter: - Ah!,0.67378813,0.5644826
45866,story11,"a reinforcement, murmured they.",0.67679197,0.6265265
45867,story11,there is a famous fire.,0.617333,0.54425514
45868,story11,"Whom are you going to cook? The two men uttered a shout of jovial laughter, and, instead of answering, threw on more wood.",0.86389875,0.6572542
45869,story11,D'Artagnan could not take his eyes off them.,0.5606351,0.32886434
45870,story11,"I suppose, said one of the fire-makers, they sent you to tell us the time -",0.53869843,0.3080048
45871,story11,"why should I be here else, if it were not for that? Then place yourself at the window, if you please, and observe.",0.487267,0.23969848
45872,story11,"D'Artagnan smiled in his mustache, made a sign to Raoul, and placed himself at the window.",0.62715274,0.36071762
45873,story11,Now and then there were great movements.,0.44881475,0.34924868
45874,story11,Then the handles of the halberds were let fall upon the heads and shoulders of the rash invaders;,0.36545438,0.6251424
45875,story11,"at times, also, it was the steel as well as the wood, and, in that case, a large empty circle was formed around the guard;",0.40420535,0.5851936
45876,story11,"From the window, that commanded a view of the whole Place, D'Artagnan saw, with interior satisfaction, that such of the musketeers and guards as found themselves involved in the crowd, were able, with blows of their fists and the hilts of their swords, to keep room.",0.7056067,0.54568696
45877,story11,"He even remarked that they had succeeded, by that esprit de corps which doubles the strength of the soldier, in getting together in one group to the amount of about fifty men;",0.55300975,0.3150665
45878,story11,But it was not the musketeers and guards only that drew the attention of D'Artagnan.,0.48106956,0.19105455
45879,story11,"daring faces, resolute demeanors were to be seen here and there, mingled with silly faces and indifferent demeanors;",0.43716684,0.26912573
45880,story11,"signals were exchanged, hands given and taken.",0.42794478,0.24028674
45881,story11,"D'Artagnan remarked among the groups, and those groups the most animated, the face of the cavalier whom he had seen enter by the door of communication from his garden, and who had gone upstairs to harangue the drinkers.",0.4576702,0.21312615
45882,story11,That man was organizing troops and giving orders.,0.4609175,0.27201584
45883,story11,"What the devil is he doing here? A distant murmur, which became more distinct by degrees, stopped this reflection, and drew his attention another way.",0.42617986,0.25269395
45884,story11,This murmur was occasioned by the arrival of the culprits;,0.3789825,0.3578338
45885,story11,"a strong picket of archers preceded them, and appeared at the angle of the arcade.",0.36443967,0.35376808
45886,story11,The entire crowd now joined as if in one cry;,0.3239661,0.50729513
45887,story11,all the cries united formed one immense howl.,0.2515744,0.69012326
45888,story11,"D'Artagnan saw Raoul was becoming pale, and he slapped him roughly on the shoulder.",0.10930317,0.83170646
45889,story11,"The fire-keepers turned round on hearing the great cry, and asked what was going on.",0.38032177,0.3809082
45890,story11,"""That's well,"" replied they, again replenishing the fire.",0.45941705,0.31283307
45891,story11,D'Artagnan looked at them with much uneasiness;,0.0989676,0.8399041
45892,story11,it was evident that these men who were making such a fire for no apparent purpose had some strange intentions.,0.11065848,0.79424363
45893,story11,The condemned appeared upon the Place.,0.25460288,0.5657053
45894,story11,"They were walking, the executioner before them, whilst fifty archers formed a hedge on their right and their left.",0.30776244,0.42069662
45895,story11,"Both were dressed in black; they appeared pale, but firm.",0.26282263,0.5379915
45896,story11,"They looked impatiently over the people's heads, standing on tip-toe at every step.",0.31079084,0.48438677
45897,story11,D'Artagnan remarked this.,0.42910764,0.25007507
45898,story11,Terror even has its attractions.,0.35612518,0.3697259
45899,story11,To the death!,0.23496965,0.6466698
45900,story11,to the death! cried fifty thousand voices.,0.19020768,0.70988786
45901,story11,Yes;,0.25623378,0.76428217
45902,story11,"to the death! howled a hundred frantic others, as if the great mass had given them the reply.",0.25786048,0.66832423
45903,story11,To the halter!,0.14869078,0.8415526
45904,story11,"There was, at this moment, a great rolling movement in the crowd, which stopped for a moment the march of the condemned.",0.28387594,0.46577376
45905,story11,"The people of a bold and resolute mien, whom D'Artagnan had observed, by dint of pressing, pushing, and lifting themselves up, had succeeded in almost touching the hedge of archers.",0.31713006,0.46389169
45906,story11,The cortege resumed its march.,0.36719784,0.3156614
45907,story11,Behind these men was the crowd.,0.41487426,0.25184423
45908,story11,"Then commenced, amidst a frightful tumult, as frightful a confusion.",0.08784109,0.8117767
45909,story11,"This time there was something more than cries of expectation or cries of joy, there were cries of pain.",0.068950295,0.8262645
45910,story11,The confusion became then so great that D'Artagnan could no longer distinguish anything.,0.15419681,0.6438187
45911,story11,"Then, from this chaos, suddenly surged something like a visible intention, like a will pronounced.",0.31066513,0.53336775
45912,story11,"What stopped the people was, that those who cried Vive Colbert! began to cry, at the same time, No halter!",0.37272656,0.65924823
45913,story11,to the fire!,0.39477965,0.7079235
45914,story11,to the fire!,0.40419024,0.7571077
45915,story11,"burn the extortioners! This cry, shouted with an ensemble, obtained enthusiastic success.",0.5841007,0.6557618
45916,story11,"The populace had come to witness an execution, and here was an opportunity offered them of performing one themselves.",0.45291525,0.65042603
45917,story11,It was this that must be most agreeable to the populace:,0.7002836,0.66353095
45918,story11,"therefore, they ranged, themselves immediately on the party of the aggressors against the archers, crying with the minority, which had become, thanks to them, the most compact majority:",0.64055514,0.6571418
45919,story11,"Yes, yes:",0.6535734,0.7742514
45920,story11,to the fire with the thieves!,0.46887097,0.8476694
45921,story11,and he immediately applied the burning brand to the wainscoting.,0.40184975,0.62784046
45922,story11,"In a second the boards began to crackle, and the flames arose sparkling to the ceiling.",0.38222334,0.539442
45923,story11,"Are you drunk or mad, my masters? The two men looked at each other with an air of astonishment.",0.2101495,0.7620834
45924,story11,"""In what?"" asked they of D'Artagnan;",0.2584984,0.67227256
45925,story11,"""was it not a thing agreed upon?"" ""A thing agreed upon that you should burn my house!"" vociferated D'Artagnan, snatching the brand from the hand of the incendiary, and striking him with it across the face.",0.10678563,0.91133213
45926,story11,"The second wanted to assist his comrade, but Raoul, seizing him by the middle, threw him out of the window, whilst D'Artagnan pushed his man down the stairs.",0.19552124,0.7629617
45927,story11,"At a glance D'Artagnan saw there was nothing to be feared from the fire, and sprang to the window.",0.47844774,0.36992365
45928,story11,The disorder was at its height.,0.32098493,0.52665794
45929,story11,to the fire!,0.25788245,0.7521052
45930,story11,Vive Colbert! D'Artagnan began to comprehend what was meant.,0.27377817,0.5146604
45931,story11,"They wanted to burn the condemned, and his house was to serve as a funeral pile.",0.1668789,0.7513705
45932,story11,"""Halt, there!"" cried he, sword in hand, and one foot upon the window.",0.1609676,0.79284936
45933,story11,"give way, give way! To the fire!",0.20575863,0.8001938
45934,story11,to the fire with the thieves!,0.14789817,0.86633354
45935,story11,"""Mordioux!"" said he.",0.19313219,0.79344225
45936,story11,What!,0.17455633,0.83140755
45937,story11,burn the poor devils who are only condemned to be hung?,0.15240346,0.82265353
45938,story11,"that is infamous! Before the door, however, the mass of anxious spectators, rolled back against the walls, had become more thick, and closed up the way.",0.23812455,0.5634055
45939,story11,"passage! cried he, pistol in hand.",0.19774699,0.70027775
45940,story11,burn them! repeated the crowd.,0.14158033,0.8183905
45941,story11,"D'Artagnan remembered the old cry, always so effective from his mouth:",0.50276226,0.4855367
45942,story11,"Raoul was on the ground as soon as he, both sword in hand.",0.34964296,0.5677243
45943,story11,All the musketeers on the Place heard that challenging cry -,0.4996868,0.508177
45944,story11,"all turned round at that cry, and recognized D'Artagnan.",0.53258675,0.5228398
45945,story11,"""To the captain, to the captain!"" cried they, in their turn.",0.5192423,0.59059495
45946,story11,"""No one passes here,"" said D'Artagnan.",0.3063983,0.7511028
45947,story11,"But before the cock fell, D'Artagnan had struck up Menneville's arm with the hilt of his sword and passed the blade through his body.",0.2898329,0.67491925
45948,story11,"They pierce with its point, strike with the flat, cut with the edge, every stroke brings down a man.",0.4771681,0.70719665
45949,story11,"""For the king!"" cried D'Artagnan, to every man he struck at, that is to say, to every man that fell.",0.60288674,0.6851019
45950,story11,"This cry became the charging word for the musketeers, who guided by it, joined D'Artagnan.",0.6266497,0.5346499
45951,story11,"The crowd, which sees swords gleaming, and drops of blood flying in the air -",0.3512589,0.65417516
45952,story11,the crowd falls back and crushes itself.,0.27685735,0.7361694
45953,story11,At length cries for mercy and of despair resound;,0.11643938,0.70055574
45954,story11,"that is, the farewell of the vanquished.",0.12313095,0.6515588
45955,story11,The two condemned are again in the hands of the archers.,0.33353633,0.4790073
45956,story11,"D'Artagnan approaches them, seeing them pale and sinking:",0.15950005,0.6165033
45957,story11,"Console yourselves, poor men, said he, you will not undergo the frightful torture with which these wretches threatened you.",0.2771637,0.47485808
45958,story11,The king has condemned you to be hung: you shall only be hung.,0.35236865,0.5314635
45959,story11,"Go on, hang them, and it will be over.",0.30022755,0.57014376
45960,story11,The conspirators have fled by the garden.,0.37162665,0.38756853
45961,story11,The archers were dragging the culprits to the gibbets.,0.375362,0.40450108
45962,story11,From this moment the affair did not occupy much time.,0.48106894,0.22490682
45963,story11,"In the meantime the people gathered around D'Artagnan, -",0.6920675,0.47366506
45964,story11,"they felicitated, they cheered him.",0.9011569,0.6843736
45965,story11,"He wiped his brow, streaming with sweat, and his sword, streaming with blood.",0.7004426,0.45130232
45966,story11,He shrugged his shoulders at seeing Menneville writhing at his feet in the last convulsions.,0.40697026,0.3348583
45967,story11,"Poor devils! said he, I hope they died blessing me, for I saved them with great difficulty.",0.26819262,0.39420298
45968,story11,he expired.,0.28310382,0.34944797
45969,story11,"""You are not wounded?"" asked D'Artagnan.",0.48440823,0.21269627
45970,story11,"Not at all, thank you.",0.63177305,0.33789822
45971,story11,That's well!,0.7531962,0.5165987
45972,story11,"if he had been here, good Porthos, you would have seen something worth looking at.",0.5549109,0.3876726
45973,story11,Then as if by way of remembrance -,0.50470954,0.26332775
45974,story11,"""But where the devil can that brave Porthos be?"" murmured D'Artagnan.",0.35519224,0.31502864
45975,story11,"""Come, chevalier, pray come away,"" urged Raoul.",0.42516476,0.23177484
45976,story11,"One minute, my friend, let me take my thirty-seven and a half pistoles and I am at your service.",0.47209856,0.22289453
45977,story11,D'Artagnan.,0.48571748,0.21868706
45978,story11,"Then they are saved? No, monsieur, replied the cavalier, they are hung.",0.32050774,0.3734865
45979,story11,"""Hung!"" repeated the abbe, turning pale.",0.052327484,0.88454723
45980,story11,He stopped upon the threshold to listen to what was addressed from the court to the window.,0.34727508,0.35235068
45981,story11,"Miserable wretches! said the abbe, you did not fight, then? Like lions.",0.1518557,0.69405293
45982,story11,Say like cowards.,0.10388536,0.8096827
45983,story11,"Monsieur! A hundred men accustomed to war, sword in hand, are worth ten thousand archers in a surprise.",0.24614738,0.50845706
45984,story11,He is dead! Dead!,0.22478737,0.6442576
45985,story11,"Fouquet raised his brow, streaming with sweat, murmuring, Oh!",0.07533853,0.5547403
45986,story11,dead!,0.06561954,0.5279451
45987,story11,and I dishonored.,0.049302466,0.5427237
45988,story11,"The abbe turned round, and perceiving his brother, despairing and livid, Come, come, said he, it is a blow of fate, monsieur;",0.18728225,0.37910765
45989,story11,we must not lament thus.,0.18644927,0.36006942
45990,story11,"Our attempt has failed, because God -  Be silent, abbe!",0.13706298,0.7694167
45991,story11,"be silent!"" cried Fouquet; ""your excuses are blasphemies.",0.06373767,0.8926079
45992,story11,"Order that man up here, and let him relate the details of this terrible event.",0.08828267,0.7883595
45993,story11,"But, brother -",0.22457412,0.6663475
45994,story11,"""Obey, monsieur!"" The abbe made a sign, and in half a minute the man's step was heard upon the stairs.",0.42506438,0.21593648
45995,story11,The minister resumed all the serenity that human strength left at the disposal of a heart half broken with sorrow.,0.08538266,0.34756276
45996,story11,This news appeared rather to reassure Gourville than to sadden him.,0.4748656,0.26500377
45997,story11,"""Yes, certainly to burn them alive,"" said the abbe, eagerly.",0.42090678,0.5515237
45998,story11,"""Granted, monsieur, granted,"" said the man, looking into the eyes and the faces of the two interlocutors, to ascertain what there was profitable or disadvantageous to himself in telling the truth.",0.4639039,0.19133343
45999,story11,"""Now, proceed,"" said Gourville.",0.48284265,0.18549022
46000,story11,"""And the people were right,"" said the abbe.",0.57488793,0.3688779
46001,story11,Go on.,0.50163597,0.24359123
46002,story11,"When once recaptured, the condemned were executed in three minutes.",0.33575007,0.4751471
46003,story11,"Fouquet, in spite of his self-command, could not prevent a deep groan escaping him.",0.07754049,0.48703507
46004,story11,"""And this man, the proprietor of the house, what is his name?"" said the abbe.",0.43561488,0.2152391
46005,story11,"I cannot tell you, not having even been able to get sight of him;",0.40034783,0.2256544
46006,story11,"my post had been appointed in the garden, and I remained at my post:",0.42493472,0.22947517
46007,story11,only the affair was related to me as I repeat it.,0.41924158,0.19642839
46008,story11,"I was ordered, when once the affair was at an end, to come at best speed and announce to you the manner in which it finished.",0.45394364,0.17331168
46009,story11,"According to this order, I set out, full gallop, and here I am.",0.44639373,0.17150576
46010,story11,"""Very well, monsieur, we have nothing else to ask of you,"" said the abbe, more and more dejected, in proportion as the moment approached for finding himself alone with his brother.",0.18457371,0.41068736
46011,story11,"""Have you been paid?"" asked Gourville.",0.42002684,0.23244049
46012,story11,Here are twenty pistoles.,0.4211387,0.23864184
46013,story11,"""Yes, monsieur,"" said the man, bowing and pocketing the money.",0.5105866,0.2184766
46014,story11,After which he went out.,0.48487842,0.18478656
46015,story11,Both of them at the same time opened their mouths to speak to him.,0.38124526,0.34089732
46016,story11,"Leave me, abbe.",0.2752355,0.48099095
46017,story11,what we most need is circumspection and silence.,0.19786353,0.61751556
46018,story11,"You have a terrible example before you, gentlemen:",0.20847237,0.5315984
46019,story11,"no reprisals, I forbid them.",0.16270764,0.6915199
46020,story11,"Fouquet did not even take the trouble to reflect, and resumed his walk.",0.40273586,0.30025893
46021,story11,"for he is one of my acquaintance, and is a man whom, in our present circumstances, it would be better to have as a friend than an enemy.",0.41522855,0.26937383
46022,story11,"""Answer him as you please,"" said Fouquet.",0.39932373,0.30960765
46023,story11,"good Lord! said the abbe, still full of malice, like an egotistical man;",0.13560526,0.86710924
46024,story11,"tell him there is no money, particularly for musketeers.",0.15497012,0.8346149
46025,story11,"Monsieur Fouquet,"" said he, ""I was well aware there was no money for musketeers here.",0.3806605,0.3828333
46026,story11,"Therefore I did not come to obtain any, but to have it refused.",0.29260826,0.4749912
46027,story11,"And he went out, making an easy bow.",0.5349298,0.32711518
46028,story11,"Gourville obeyed, and overtook D'Artagnan on the stairs.",0.46245545,0.1960976
46029,story11,"my dear monsieur,"" said he, ""these are sad lessons which you gentlemen of finance teach us;",0.17407022,0.56824404
46030,story11,And in what did that which has taken place concern you? What!,0.3109599,0.5106858
46031,story11,was it your house they wanted to burn? Pardieu!,0.25601128,0.60876936
46032,story11,"I was an agent of the public force and a landlord, too.",0.36443093,0.30958834
46033,story11,"As a captain, it is my duty to have the orders of the king accomplished.",0.3860784,0.23490068
46034,story11,"As a proprietor, it is to my interest my house should not be burnt.",0.3790534,0.2846727
46035,story11,"Understand, my dear Monsieur de Gourville, that they wanted to burn them alive.",0.2894128,0.54009575
46036,story11,"It exceeds imagination! Go, my dear Monsieur d'Artagnan, go, said Gourville, anxious to spare Fouquet the sight of the man who had just caused him such profound grief.",0.23230284,0.56320757
46037,story11,"on the contrary, Monsieur d'Artagnan, come in.",0.4173976,0.30789533
46038,story11,"He then found himself face to face with these three men, whose countenances wore very different expressions.",0.33560994,0.47768667
46039,story11,"I have to go to the office of the intendant, to have an explanation with Monsieur Colbert, and to receive my quarter's pension.",0.41086453,0.28337425
46040,story11,"But, monsieur, said Fouquet, there is money here.",0.4815754,0.24832726
46041,story11,D'Artagnan looked at the superintendent with astonishment.,0.39594576,0.597296
46042,story11,"""You have been answered inconsiderately, monsieur, I know, because I heard it,"" said the minister;",0.42316324,0.4445539
46043,story11,a man of your merit ought to be known by everybody.,0.47632813,0.44223762
46044,story11,D'Artagnan bowed.,0.5462407,0.25788626
46045,story11,"""Have you an order?"" added Fouquet.",0.49446008,0.23668039
46046,story11,"Yes, monsieur.",0.49255717,0.22461624
46047,story11,"Give it me, I will pay you myself; come with me.",0.48145482,0.21071775
46048,story11,He led D'Artagnan into his cabinet.,0.4680378,0.18360662
46049,story11,"As soon as the door was shut, -",0.44855577,0.26389667
46050,story11,"instead of being a frivolous, inconsequent, and vain spirit -",0.45501631,0.3061206
46051,story11,of a prudent and reflective spirit;,0.45374814,0.29031178
46052,story11,"There is sometimes in the manner in which a eulogium is given, in the voice, in the affectionate tone, a poison so sweet, that the strongest mind is intoxicated by it.",0.44629076,0.26923558
46053,story11,The Gascon opened one.,0.47648728,0.18823087
46054,story11,"""Gold!"" said he.",0.6298846,0.5129909
46055,story11,"It will be less burdensome, monsieur.",0.52552503,0.22782043
46056,story11,No doubt they do.,0.48710966,0.18760177
46057,story11,But only five are due to me.,0.48312113,0.1644076
46058,story11,I wish to spare you the trouble of coming four times to my office.,0.4921474,0.18166262
46059,story11,"You overwhelm me, monsieur.",0.36963308,0.5801567
46060,story11,and I hope you will not bear me any malice on account of the rude reception my brother gave you.,0.40025163,0.277526
46061,story11,"He is of a sour, capricious disposition.",0.29900983,0.36408928
46062,story11,"Monsieur, said D'Artagnan, believe me, nothing would grieve me more than an excuse from you.",0.32897657,0.45568913
46063,story11,"Therefore I will make no more, and will content myself with asking you a favor.",0.44744313,0.19790052
46064,story11,"Oh, monsieur.",0.42940927,0.2414943
46065,story11,A service -,0.43988883,0.23836717
46066,story11,"One of the condemned? Yes, one of the victims.",0.44855413,0.21648398
46067,story11,Well!,0.45552912,0.23918349
46068,story11,"Monsieur d'Artagnan, in return for the service you have rendered him, I beg you to accept this diamond.",0.49490866,0.25823945
46069,story11,Do so for my sake.,0.4365598,0.2443885
46070,story11,"you -  Accept it, I say.",0.44195518,0.24888307
46071,story11,"hereafter you will, perhaps, learn why;",0.4215717,0.21532792
46072,story11,to-day I have lost one friend;,0.29352525,0.28181767
46073,story11,"well, I will try to get another.",0.3280756,0.25726599
46074,story11,"But, Monsieur Fouquet -  Adieu!",0.44866794,0.2917827
46075,story11,"Monsieur d'Artagnan, adieu! cried Fouquet, with much emotion;",0.7019393,0.54612195
46076,story11,"""Oh!"" said D'Artagnan, after a moment's dark reflection.",0.1826252,0.4188276
46077,story11,How on earth am I to understand what this means?,0.16582821,0.44639105
46078,story11,"I can understand this much, only: he is a gallant man!",0.34096172,0.35701022
46079,story11,And he went out.,0.44106236,0.20366402
46080,story11,D'Artagnan's legs cleared the distance in a short quarter of an hour.,0.46018827,0.1750518
46081,story11,The sentiment of flattery is instinctive with people of abject condition;,0.3847122,0.29465798
46082,story11,"they have the sense of it, as the wild animal has that of hearing and smell.",0.4109585,0.25097084
46083,story11,D'Artagnan made his appearance just as the chief of the watch was giving his report.,0.48335698,0.17580949
46084,story11,"He stood close to the door, behind the archers.",0.48176646,0.17589523
46085,story11,"That officer took Colbert on one side, in spite of his resistance and the contraction of his bushy eyebrows.",0.38366303,0.4181642
46086,story11,"In case, said he, you really desired, monsieur, that the people should do justice on the two traitors, it would have been wise to warn us of it;",0.3751837,0.28920972
46087,story11,"for, indeed, monsieur, in spite of our regret at displeasing you, or thwarting your views, we had our orders to execute.",0.3339463,0.32478607
46088,story11,What!,0.25544935,0.6911753
46089,story11,that I could have had an idea of a riot!,0.1956624,0.7340112
46090,story11,"A handful of conspirators -  No, no; a mass of people.",0.32511425,0.49070466
46091,story11,"indeed, said Colbert, expanding.",0.41848028,0.38769364
46092,story11,"And this was from the people, the real people? Certainly, monsieur;",0.49193987,0.31758475
46093,story11,only these real people beat us.,0.5253971,0.3273385
46094,story11,"very well, continued Colbert, thoughtfully.",0.46758595,0.21696231
46095,story11,"yes, monsieur.",0.48045015,0.19883642
46096,story11,That is quite another thing.,0.4526174,0.23495705
46097,story11,Colbert's brow grew dark and wrinkled.,0.12747942,0.7724894
46098,story11,"Then you say, resumed the deceived intendant, that the initiative came from the people?",0.35040164,0.39087075
46099,story11,"does not everybody know that the condemned were his friends from childhood?"" ""That is true,"" thought D'Artagnan, ""and thus are all my doubts cleared up.",0.75545007,0.4752257
46100,story11,"""Perfectly, monsieur;"" replied he, advancing suddenly.",0.64937115,0.3703105
46101,story11,"is that you, monsieur? said Colbert.",0.5345981,0.31868076
46102,story11,"""In person,"" replied the musketeer with his deliberate tone;",0.5565953,0.31916824
46103,story11,"""It was not I, monsieur, who had an enemy,"" replied Colbert;",0.50440586,0.22539881
46104,story11,it was the king.,0.4833778,0.23778728
46105,story11,"Double brute! thought D'Artagnan, to think to play the great man and the hypocrite with me.",0.10804519,0.8554307
46106,story11,"Well,"" continued he to Colbert, ""I am very happy to have rendered so good a service to the king;",0.7594792,0.5411264
46107,story11,"Be precise, if you please, said Colbert, in a sharp voice, tuned beforehand to hostility.",0.3689292,0.605135
46108,story11,Colbert opened his eyes and interrogated the chief of the watch with a look -,0.41256556,0.38690615
46109,story11,"it is very true,"" said the latter, ""that this gentleman saved us.",0.47810954,0.2600496
46110,story11,"It is an exploit, nevertheless.",0.5157515,0.30438167
46111,story11,"Oh! said the musketeer carelessly, constant habit blunts the mind.",0.4143385,0.31668538
46112,story11,the king ordered me to come to you.,0.47501096,0.22519018
46113,story11,"""Ah!"" said Colbert, recovering himself when he saw D'Artagnan draw a paper from his pocket;",0.41151685,0.44987988
46114,story11,"it is to demand some money of me? Precisely, monsieur.",0.40768966,0.31466636
46115,story11,"D'Artagnan turned upon his heel, insolently enough, and finding himself face to face with Colbert, after his first turn, he bowed to him as a harlequin would have done;",0.20142181,0.7692453
46116,story11,"Colbert was struck with this pointed rudeness, to which he was not accustomed.",0.1300225,0.83687717
46117,story11,Was D'Artagnan going straight to the king?,0.40096164,0.35798758
46118,story11,"Would he go and describe his rough reception, or recount his exploit?",0.3935923,0.33884904
46119,story11,This was a matter for grave consideration.,0.30880693,0.36416116
46120,story11,"At all events, the moment was badly chosen to send D'Artagnan away, whether he came from the king, or on his own account.",0.30795553,0.3628823
46121,story11,"The musketeer had rendered too great a service, and that too recently, for it to be already forgotten.",0.33243057,0.3301455
46122,story11,Therefore Colbert thought it would be better to shake off his arrogance and call D'Artagnan back.,0.38312933,0.33234963
46123,story11,"Monsieur d'Artagnan,"" cried Colbert, ""what!",0.15627354,0.7796036
46124,story11,are you leaving me thus? D'Artagnan turned round:,0.38205647,0.3387741
46125,story11,"Why not? said he, quietly, we have no more to say to each other, have we? You have, at least, money to receive, as you have an order? Who, I?",0.30239144,0.38355896
46126,story11,"not at all, my dear Monsieur Colbert.",0.32354417,0.39994583
46127,story11,"And, in the same manner as you give a sword-thrust, when you are required, I, on my part, pay when an order is presented to me.",0.44584778,0.20608449
46128,story11,Present yours.,0.44916004,0.22647281
46129,story11,Colbert grew pale.,0.06954013,0.8392403
46130,story11,"""Explain yourself,"" said he, in a stifled voice -",0.07186911,0.8115805
46131,story11,the king told me to take a quarter of the pension he is pleased to make me.,0.3301338,0.3326846
46132,story11,"""Of me?"" said Colbert.",0.3007252,0.5137908
46133,story11,Not exactly.,0.3896775,0.2959062
46134,story11,"but it was with his unfortunate physiognomy as with a stormy sky, sometimes radiant, sometimes dark as night, according as the lightning gleams or the cloud passes.",0.35513577,0.32132006
46135,story11,"""Why, yes, he could not be badly off for money,"" replied D'Artagnan -",0.48387298,0.24112518
46136,story11,"I beg to offer you my compliments, said Colbert, with a vicious smile.",0.3407896,0.57883054
46137,story11,"Oh! said D'Artagnan, the king apologized for giving me so little;",0.4599858,0.22237353
46138,story11,"but he promised to make it more hereafter, when he should be rich;",0.47336152,0.21840405
46139,story11,"but I must be gone, having much to do -",0.46709013,0.20431954
46140,story11,"I did not refuse, monsieur, I only begged you to wait.",0.47835428,0.20898955
46141,story11,"And what did he do? He politely counted me down the sum-total, saying, that for the king, his coffers were always full.",0.5405129,0.22417356
46142,story11,"You see, then, that I am able to go away without standing in need of you, having come here only for form's sake.",0.5608418,0.2528998
46143,story11,"The serpent is as brave as the lion, the hawk as courageous as the eagle, that cannot be contested.",0.50417566,0.2434951
46144,story11,"It can only be said of animals that are decidedly cowardly, and are so called, that they will be brave only when they have to defend themselves.",0.4070277,0.27607253
46145,story11,Colbert was not frightened at the thirty-two teeth of D'Artagnan.,0.5268347,0.39916798
46146,story11,"He recovered, and suddenly, -",0.37183565,0.5391964
46147,story11,"""What do you mean by that?"" replied D'Artagnan.",0.4157056,0.32631597
46148,story11,I mean that your note -,0.3828363,0.31928736
46149,story11,"will you let me see your note, if you please? Very willingly;",0.4852473,0.2983592
46150,story11,"Colbert seized the paper with an eagerness which the musketeer did not remark without uneasiness, and particularly without a certain degree of regret at having trusted him with it.",0.27845633,0.5774845
46151,story11,"Well, monsieur, the royal order says this: -",0.4290891,0.23655
46152,story11,Very well;,0.43295676,0.23641647
46153,story11,why has more been given to you? Because there was more;,0.40654078,0.29618946
46154,story11,that does not concern anybody.,0.39384595,0.2768072
46155,story11,"It is natural, said Colbert, with a proud ease, that you should be ignorant of the usages of state-finance;",0.38690087,0.34547395
46156,story11,"""Once more,"" said Colbert, irritated -",0.10128035,0.8735324
46157,story11,"""once more, if you had any sum to pay, would you not pay what you ought?"" ""That only proves one thing,"" said D'Artagnan;",0.32456684,0.48502532
46158,story11,And you have accepted what was not due to you.,0.3245186,0.47991285
46159,story11,D'Artagnan's eyes flashed.,0.27495602,0.6847725
46160,story11,"for if I had received what was not due to me at all, I should have committed a theft.",0.39220464,0.41174865
46161,story11,Colbert made no reply to this subtlety.,0.43187007,0.2801374
46162,story11,"""Then you must give me credit for them,"" replied D'Artagnan, with his imperceptible irony.",0.4086702,0.43138614
46163,story11,Well!,0.43020266,0.3890807
46164,story11,"what will you do, then?",0.42277488,0.33029097
